YEAR_MONTH,CITY,SUBSTANCE,CLASS,ITEMS,ACTUAL_COST
202511,Bristol,Venlafaxine,antidepressant,5787.0000,45244.7949
202511,Bristol,Vortioxetine,antidepressant,314.0000,8622.0228
202511,Bristol,Zolpidem tartrate,anxiolytic,464.0000,342.8671
202511,Bristol,Zopiclone,anxiolytic,4203.0000,2179.4312
202511,Canterbury,Agomelatine,antidepressant,15.0000,599.4102
202511,Canterbury,Amitriptyline hydrochloride,antidepressant,1526.0000,1751.0259
202511,Canterbury,Bupropion hydrochloride,antidepressant,5.0000,217.0695
202511,Canterbury,Buspirone hydrochloride,anxiolytic,24.0000,107.1233
202511,Canterbury,Chloral hydrate,anxiolytic,1.0000,977.0124
202511,Canterbury,Citalopram hydrobromide,antidepressant,1501.0000,1248.2883
202511,Canterbury,Citalopram hydrochloride,antidepressant,14.0000,149.0872
202511,Canterbury,Clobazam,anxiolytic,46.0000,728.6804
202511,Canterbury,Clomethiazole,anxiolytic,2.0000,65.4705
202511,Canterbury,Clomipramine hydrochloride,antidepressant,21.0000,257.8814
202511,Canterbury,Clonazepam,anxiolytic,118.0000,438.0123
202511,Canterbury,Daridorexant,anxiolytic,19.0000,676.3754
202511,Canterbury,Diazepam,anxiolytic,506.0000,468.1433
202511,Canterbury,Dosulepin hydrochloride,antidepressant,52.0000,558.3294
202511,Canterbury,Duloxetine hydrochloride,antidepressant,747.0000,3113.3278
202511,Canterbury,Escitalopram,antidepressant,601.0000,859.3188
202511,Canterbury,Fluoxetine hydrochloride,antidepressant,868.0000,1322.5203
202511,Canterbury,Flupentixol decanoate,antidepressant,2.0000,4.7032
202511,Canterbury,Flupentixol hydrochloride,antidepressant,10.0000,28.8052
202511,Canterbury,Fluvoxamine maleate,antidepressant,2.0000,8.3580
202511,Canterbury,Imipramine hydrochloride,antidepressant,4.0000,17.9731
202511,Canterbury,Lofepramine hydrochloride,antidepressant,3.0000,109.7172
202511,Canterbury,Loprazolam mesilate,anxiolytic,3.0000,51.9482
202511,Canterbury,Lorazepam,anxiolytic,61.0000,236.6284
202511,Canterbury,Melatonin,anxiolytic,778.0000,13850.2372
202511,Canterbury,Midazolam hydrochloride,anxiolytic,13.0000,1197.2112
202511,Canterbury,Midazolam maleate,anxiolytic,3.0000,411.8772
202511,Canterbury,Mirtazapine,antidepressant,1319.0000,1509.6574
202511,Canterbury,Nitrazepam,anxiolytic,18.0000,31.7738
202511,Canterbury,Nortriptyline,antidepressant,134.0000,503.7421
202511,Canterbury,Oxazepam,anxiolytic,25.0000,100.6549
202511,Canterbury,Paraldehyde,anxiolytic,2.0000,30.3343
202511,Canterbury,Paroxetine hydrochloride,antidepressant,105.0000,161.0808
202511,Canterbury,Phenelzine sulfate,antidepressant,7.0000,2494.6068
202511,Canterbury,Phenobarbital,anxiolytic,17.0000,178.0005
202511,Canterbury,Pregabalin,anxiolytic,1574.0000,3798.8633
202511,Canterbury,Promethazine teoclate,anxiolytic,6.0000,7.3679
202511,Canterbury,Reboxetine,antidepressant,1.0000,17.9795
202511,Canterbury,Sertraline hydrochloride,antidepressant,2653.0000,3581.9423
202511,Canterbury,Temazepam,anxiolytic,26.0000,603.1548
202511,Canterbury,Trazodone hydrochloride,antidepressant,79.0000,239.0879
202511,Canterbury,Trimipramine maleate,antidepressant,5.0000,482.7020
202511,Canterbury,Venlafaxine,antidepressant,552.0000,6206.0798
202511,Canterbury,Vortioxetine,antidepressant,57.0000,1920.5424
202511,Canterbury,Zolpidem tartrate,anxiolytic,60.0000,41.6062
202511,Canterbury,Zopiclone,anxiolytic,412.0000,224.2308
202511,Exeter,Agomelatine,antidepressant,4.0000,116.1813
202511,Exeter,Amitriptyline hydrochloride,antidepressant,3923.0000,3946.9452
202511,Exeter,Bupropion hydrochloride,antidepressant,6.0000,319.2275
202511,Exeter,Buspirone hydrochloride,anxiolytic,21.0000,166.4181
202511,Exeter,Chloral hydrate,anxiolytic,2.0000,2279.7948
202511,Exeter,Chlordiazepoxide hydrochloride,anxiolytic,1.0000,2.9353
202511,Exeter,Citalopram hydrobromide,antidepressant,3228.0000,2343.5959
202511,Exeter,Citalopram hydrochloride,antidepressant,9.0000,93.8518
202511,Exeter,Clobazam,anxiolytic,83.0000,1284.8801
202511,Exeter,Clomipramine hydrochloride,antidepressant,36.0000,358.7683
202511,Exeter,Clonazepam,anxiolytic,224.0000,538.5144
202511,Exeter,Daridorexant,anxiolytic,58.0000,1971.5780
202511,Exeter,Diazepam,anxiolytic,1558.0000,982.5411
202511,Exeter,Dosulepin hydrochloride,antidepressant,63.0000,458.6449
202511,Exeter,Doxepin,antidepressant,3.0000,75.8472
202511,Exeter,Duloxetine hydrochloride,antidepressant,1069.0000,2904.1520
202511,Exeter,Escitalopram,antidepressant,372.0000,492.5325
202511,Exeter,Fluoxetine hydrochloride,antidepressant,1659.0000,2127.1530
202511,Exeter,Flupentixol decanoate,antidepressant,3.0000,35.4915
202511,Exeter,Flupentixol hydrochloride,antidepressant,19.0000,67.6938
202511,Exeter,Fluvoxamine maleate,antidepressant,3.0000,61.9773
202511,Exeter,Imipramine hydrochloride,antidepressant,54.0000,324.3395
202511,Exeter,Lofepramine hydrochloride,antidepressant,41.0000,1745.2504
202511,Exeter,Loprazolam mesilate,anxiolytic,2.0000,36.8701
202511,Exeter,Lorazepam,anxiolytic,251.0000,1342.1036
202511,Exeter,Lormetazepam,anxiolytic,5.0000,14.0840
202511,Exeter,Melatonin,anxiolytic,1114.0000,9406.5759
202511,Exeter,Midazolam hydrochloride,anxiolytic,16.0000,1148.2234
202511,Exeter,Midazolam maleate,anxiolytic,4.0000,389.4970
202511,Exeter,Mirtazapine,antidepressant,3040.0000,2494.7745
202511,Exeter,Moclobemide,antidepressant,7.0000,85.6719
202511,Exeter,Nitrazepam,anxiolytic,82.0000,103.2652
202511,Exeter,Nortriptyline,antidepressant,155.0000,457.3613
202511,Exeter,Oxazepam,anxiolytic,3.0000,8.5443
202511,Exeter,Paroxetine hydrochloride,antidepressant,176.0000,213.5861
202511,Exeter,Phenelzine sulfate,antidepressant,1.0000,236.4124
202511,Exeter,Phenobarbital,anxiolytic,36.0000,293.6391
202511,Exeter,Pregabalin,anxiolytic,1956.0000,4483.6634
202511,Exeter,Promethazine teoclate,anxiolytic,1.0000,4.4306
202511,Exeter,Reboxetine,antidepressant,2.0000,34.7851
202511,Exeter,Sertraline hydrochloride,antidepressant,5862.0000,8994.7212
202511,Exeter,Temazepam,anxiolytic,55.0000,1212.4879
202511,Exeter,Trazodone hydrochloride,antidepressant,320.0000,1024.5887
202511,Exeter,Venlafaxine,antidepressant,1638.0000,15001.9613
202511,Exeter,Vortioxetine,antidepressant,88.0000,1964.3849
202511,Exeter,Zolpidem tartrate,anxiolytic,142.0000,96.9586
202511,Exeter,Zopiclone,anxiolytic,1559.0000,746.5615
202511,Leeds,Agomelatine,antidepressant,19.0000,344.0023
202511,Leeds,Amitriptyline hydrochloride,antidepressant,19932.0000,19807.6282
202511,Leeds,Bupropion hydrochloride,antidepressant,21.0000,648.1209
202511,Leeds,Buspirone hydrochloride,anxiolytic,160.0000,689.4554
202511,Leeds,Chloral hydrate,anxiolytic,22.0000,7979.3128
202511,Leeds,Chlordiazepoxide hydrochloride,anxiolytic,16.0000,53.8461
202511,Leeds,Citalopram hydrobromide,antidepressant,12021.0000,8748.8005
202511,Leeds,Citalopram hydrochloride,antidepressant,90.0000,878.0928
202511,Leeds,Clobazam,anxiolytic,393.0000,8211.9294
202511,Leeds,Clomethiazole,anxiolytic,4.0000,231.6853
202511,Leeds,Clomipramine hydrochloride,antidepressant,241.0000,2339.3127
202511,Leeds,Clonazepam,anxiolytic,624.0000,2825.9420
202511,Leeds,Daridorexant,anxiolytic,100.0000,4357.3032
202511,Leeds,Diazepam,anxiolytic,2412.0000,2257.9853
202511,Leeds,Dosulepin hydrochloride,antidepressant,186.0000,1621.5329
202511,Leeds,Doxepin,antidepressant,25.0000,398.3400
202511,Leeds,Duloxetine hydrochloride,antidepressant,3789.0000,12104.5582
202511,Leeds,Escitalopram,antidepressant,1333.0000,1683.3195
202511,Leeds,Fluoxetine hydrochloride,antidepressant,8561.0000,11013.0129
202511,Leeds,Flupentixol decanoate,antidepressant,55.0000,1718.2384
202511,Leeds,Flupentixol hydrochloride,antidepressant,277.0000,798.7766
202511,Leeds,Fluvoxamine maleate,antidepressant,45.0000,681.3691
202511,Leeds,Imipramine hydrochloride,antidepressant,120.0000,974.7009
202511,Leeds,Lofepramine hydrochloride,antidepressant,92.0000,2055.0429
202511,Leeds,Loprazolam mesilate,anxiolytic,5.0000,138.4866
202511,Leeds,Lorazepam,anxiolytic,730.0000,4225.7765
202511,Leeds,Lormetazepam,anxiolytic,14.0000,121.5110
202511,Leeds,Melatonin,anxiolytic,2171.0000,39221.5170
202511,Leeds,Mianserin hydrochloride,antidepressant,1.0000,47.7624
202511,Leeds,Midazolam hydrochloride,anxiolytic,76.0000,7044.2971
202511,Leeds,Midazolam maleate,anxiolytic,23.0000,4629.7052
202511,Leeds,Mirtazapine,antidepressant,15436.0000,12973.3484
202511,Leeds,Moclobemide,antidepressant,10.0000,136.9416
202511,Leeds,Nitrazepam,anxiolytic,290.0000,2484.2754
202511,Leeds,Nortriptyline,antidepressant,1146.0000,3112.6307
202511,Leeds,Oxazepam,anxiolytic,84.0000,294.6780
202511,Leeds,Paraldehyde,anxiolytic,4.0000,121.8576
202511,Leeds,Paroxetine hydrochloride,antidepressant,1239.0000,1850.1418
202511,Leeds,Phenelzine sulfate,antidepressant,8.0000,1230.0592
202511,Leeds,Phenobarbital,anxiolytic,124.0000,582.6281
202511,Leeds,Pregabalin,anxiolytic,10424.0000,23459.4050
202511,Leeds,Promethazine teoclate,anxiolytic,29.0000,101.0207
202511,Leeds,Reboxetine,antidepressant,40.0000,494.7005
202511,Leeds,Sertraline hydrochloride,antidepressant,30558.0000,50884.8298
202511,Leeds,Sodium oxybate,anxiolytic,1.0000,1080.0124
202511,Leeds,Temazepam,anxiolytic,296.0000,6251.4207
202511,Leeds,Tranylcypromine sulfate,antidepressant,4.0000,7760.0496
202511,Leeds,Trazodone hydrochloride,antidepressant,1984.0000,3529.2326
202511,Leeds,Trimipramine maleate,antidepressant,13.0000,1371.0412
202511,Leeds,Tryptophan,antidepressant,1.0000,87.0833
202511,Leeds,Venlafaxine,antidepressant,6059.0000,59092.3646
202511,Leeds,Vortioxetine,antidepressant,197.0000,3854.3377
202511,Leeds,Zolpidem tartrate,anxiolytic,368.0000,226.7083
202511,Leeds,Zopiclone,anxiolytic,3272.0000,1545.3366
202511,London,Agomelatine,antidepressant,317.0000,9756.5057
202511,London,Amitriptyline hydrochloride,antidepressant,79539.0000,65485.7007
202511,London,Bupropion hydrochloride,antidepressant,1024.0000,39898.5602
202511,London,Buspirone hydrochloride,anxiolytic,654.0000,6173.3031
202511,London,Chloral hydrate,anxiolytic,85.0000,38574.7324
202511,London,Chlordiazepoxide hydrochloride,anxiolytic,100.0000,127.4015
202511,London,Citalopram hydrobromide,antidepressant,55777.0000,38537.6051
202511,London,Citalopram hydrochloride,antidepressant,190.0000,1973.2643
202511,London,Clobazam,anxiolytic,2699.0000,33534.9979
202511,London,Clomethiazole,anxiolytic,16.0000,224.0118
202511,London,Clomipramine hydrochloride,antidepressant,1264.0000,11410.5253
202511,London,Clonazepam,anxiolytic,6641.0000,31939.6562
202511,London,Daridorexant,anxiolytic,2016.0000,78556.2688
202511,London,Diazepam,anxiolytic,18632.0000,22949.6063
202511,London,Dosulepin hydrochloride,antidepressant,1270.0000,10643.7066
202511,London,Doxepin,antidepressant,98.0000,3077.1352
202511,London,Duloxetine hydrochloride,antidepressant,22636.0000,56489.1234
202511,London,Escitalopram,antidepressant,14940.0000,23381.3966
202511,London,Eszopiclone,anxiolytic,2.0000,7.4504
202511,London,Fluoxetine hydrochloride,antidepressant,31081.0000,44432.4241
202511,London,Flupentixol decanoate,antidepressant,312.0000,8710.3855
202511,London,Flupentixol hydrochloride,antidepressant,1098.0000,3582.6388
202511,London,Fluvoxamine maleate,antidepressant,263.0000,5610.5339
202511,London,Imipramine hydrochloride,antidepressant,464.0000,2957.0767
202511,London,Isocarboxazid,antidepressant,6.0000,2039.7744
202511,London,Lofepramine hydrochloride,antidepressant,591.0000,11175.2584
202511,London,Loprazolam mesilate,anxiolytic,24.0000,514.4402
202511,London,Lorazepam,anxiolytic,4066.0000,17534.7476
202511,London,Lormetazepam,anxiolytic,19.0000,140.4016
202511,London,Melatonin,anxiolytic,24535.0000,233587.3905
202511,London,Mianserin hydrochloride,antidepressant,14.0000,1088.1185
202511,London,Midazolam hydrochloride,anxiolytic,739.0000,71787.4736
202511,London,Midazolam maleate,anxiolytic,164.0000,35812.9236
202511,London,Mirtazapine,antidepressant,81504.0000,64918.7866
202511,London,Moclobemide,antidepressant,60.0000,801.3331
202511,London,Nitrazepam,anxiolytic,701.0000,17149.1336
202511,London,Nortriptyline,antidepressant,6417.0000,18388.0571
202511,London,Oxazepam,anxiolytic,110.0000,397.4634
202511,London,Oxitriptan,antidepressant,1.0000,15.9177
202511,London,Paraldehyde,anxiolytic,33.0000,1126.8291
202511,London,Paroxetine hydrochloride,antidepressant,6792.0000,11056.1980
202511,London,Phenelzine sulfate,antidepressant,25.0000,5212.4400
202511,London,Phenobarbital,anxiolytic,506.0000,10861.6144
202511,London,Phenobarbital sodium,anxiolytic,3.0000,447.4872
202511,London,Pregabalin,anxiolytic,43456.0000,96647.4496
202511,London,Promethazine teoclate,anxiolytic,136.0000,570.8011
202511,London,Reboxetine,antidepressant,67.0000,1276.4991
202511,London,Sertraline hydrochloride,antidepressant,134495.0000,210553.3389
202511,London,Sodium oxybate,anxiolytic,2.0000,1800.0248
202511,London,Temazepam,anxiolytic,1464.0000,34432.0036
202511,London,Tranylcypromine sulfate,antidepressant,46.0000,56260.5704
202511,London,Trazodone hydrochloride,antidepressant,4102.0000,9028.2878
202511,London,Trimipramine maleate,antidepressant,143.0000,18756.9232
202511,London,Tryptophan,antidepressant,5.0000,348.5454
202511,London,Venlafaxine,antidepressant,30595.0000,248500.6546
202511,London,Vortioxetine,antidepressant,2945.0000,79619.1971
202511,London,Zolpidem tartrate,anxiolytic,3652.0000,2475.6232
202511,London,Zopiclone,anxiolytic,22642.0000,11562.7440
202511,Manchester,Agomelatine,antidepressant,66.0000,1659.5060
202511,Manchester,Amitriptyline hydrochloride,antidepressant,25877.0000,22600.7591
202511,Manchester,Bupropion hydrochloride,antidepressant,82.0000,2521.6545
202511,Manchester,Buspirone hydrochloride,anxiolytic,922.0000,3797.2172
202511,Manchester,Chloral hydrate,anxiolytic,16.0000,8794.3768
202511,Manchester,Chlordiazepoxide hydrochloride,anxiolytic,32.0000,63.1929
202511,Manchester,Citalopram hydrobromide,antidepressant,17207.0000,10799.3778
202511,Manchester,Citalopram hydrochloride,antidepressant,65.0000,643.3006
202511,Manchester,Clobazam,anxiolytic,1064.0000,8955.1672
202511,Manchester,Clomethiazole,anxiolytic,6.0000,180.5595
202511,Manchester,Clomipramine hydrochloride,antidepressant,382.0000,2863.5616
202511,Manchester,Clonazepam,anxiolytic,1405.0000,6090.0447
202511,Manchester,Daridorexant,anxiolytic,779.0000,29656.6256
202511,Manchester,Diazepam,anxiolytic,5623.0000,5662.0127
202511,Manchester,Dosulepin hydrochloride,antidepressant,431.0000,3769.7588
202511,Manchester,Doxepin,antidepressant,16.0000,316.5784
202511,Manchester,Duloxetine hydrochloride,antidepressant,10658.0000,27098.2175
202511,Manchester,Escitalopram,antidepressant,4197.0000,4436.7939
202511,Manchester,Fluoxetine hydrochloride,antidepressant,12131.0000,15770.7569
202511,Manchester,Flupentixol decanoate,antidepressant,63.0000,1628.3224
202511,Manchester,Flupentixol hydrochloride,antidepressant,179.0000,601.1077
202511,Manchester,Fluvoxamine maleate,antidepressant,32.0000,704.2429
202511,Manchester,Imipramine hydrochloride,antidepressant,82.0000,427.2547
202511,Manchester,Lofepramine hydrochloride,antidepressant,131.0000,2926.7744
202511,Manchester,Loprazolam mesilate,anxiolytic,10.0000,343.2506
202511,Manchester,Lorazepam,anxiolytic,880.0000,3888.5352
202511,Manchester,Lormetazepam,anxiolytic,9.0000,61.6110
202511,Manchester,Melatonin,anxiolytic,4711.0000,54376.4422
202511,Manchester,Mianserin hydrochloride,antidepressant,1.0000,47.7624
202511,Manchester,Midazolam hydrochloride,anxiolytic,115.0000,11994.7160
202511,Manchester,Midazolam maleate,anxiolytic,18.0000,3603.6332
202511,Manchester,Mirtazapine,antidepressant,30793.0000,21439.5998
202511,Manchester,Moclobemide,antidepressant,7.0000,57.1251
202511,Manchester,Nitrazepam,anxiolytic,623.0000,4640.2591
202511,Manchester,Nortriptyline,antidepressant,3118.0000,8990.1110
202511,Manchester,Oxazepam,anxiolytic,30.0000,107.4260
202511,Manchester,Paraldehyde,anxiolytic,1.0000,17.3525
202511,Manchester,Paroxetine hydrochloride,antidepressant,2187.0000,3097.3943
202511,Manchester,Phenelzine sulfate,antidepressant,3.0000,1041.4072
202511,Manchester,Phenobarbital,anxiolytic,213.0000,2606.9112
202511,Manchester,Pregabalin,anxiolytic,22114.0000,40473.3936
202511,Manchester,Promethazine teoclate,anxiolytic,52.0000,253.4928
202511,Manchester,Reboxetine,antidepressant,21.0000,306.7939
202511,Manchester,Sertraline hydrochloride,antidepressant,46108.0000,58099.6704
202511,Manchester,Temazepam,anxiolytic,428.0000,8353.3372
202511,Manchester,Tranylcypromine sulfate,antidepressant,3.0000,5335.0372
202511,Manchester,Trazodone hydrochloride,antidepressant,3245.0000,6686.3938
202511,Manchester,Trimipramine maleate,antidepressant,12.0000,1703.8688
202511,Manchester,Tryptophan,antidepressant,3.0000,421.0734
202511,Manchester,Venlafaxine,antidepressant,13224.0000,106094.9768
202511,Manchester,Vortioxetine,antidepressant,821.0000,15532.0567
202511,Manchester,Zolpidem tartrate,anxiolytic,874.0000,489.3981
202511,Manchester,Zopiclone,anxiolytic,5845.0000,2663.3186
202511,Middlesbrough,Agomelatine,antidepressant,1.0000,38.0931
202511,Middlesbrough,Amitriptyline hydrochloride,antidepressant,6553.0000,5298.1956
202511,Middlesbrough,Bupropion hydrochloride,antidepressant,5.0000,151.2493
202511,Middlesbrough,Buspirone hydrochloride,anxiolytic,110.0000,529.5942
202511,Middlesbrough,Chloral hydrate,anxiolytic,3.0000,2116.9672
202511,Middlesbrough,Chlordiazepoxide hydrochloride,anxiolytic,4.0000,10.7255
202511,Middlesbrough,Citalopram hydrobromide,antidepressant,3455.0000,2116.2867
202511,Middlesbrough,Citalopram hydrochloride,antidepressant,24.0000,240.2655
202511,Middlesbrough,Clobazam,anxiolytic,116.0000,3632.1141
202511,Middlesbrough,Clomethiazole,anxiolytic,1.0000,11.0200
202511,Middlesbrough,Clomipramine hydrochloride,antidepressant,65.0000,469.8151
202511,Middlesbrough,Clonazepam,anxiolytic,263.0000,1983.7579
202511,Middlesbrough,Daridorexant,anxiolytic,25.0000,815.0902
202511,Middlesbrough,Diazepam,anxiolytic,1153.0000,3396.8830
202511,Middlesbrough,Dosulepin hydrochloride,antidepressant,128.0000,1059.1931
202511,Middlesbrough,Doxepin,antidepressant,4.0000,93.5696
202511,Middlesbrough,Duloxetine hydrochloride,antidepressant,3223.0000,8253.9405
202511,Middlesbrough,Escitalopram,antidepressant,881.0000,874.4846
202511,Middlesbrough,Fluoxetine hydrochloride,antidepressant,3461.0000,4290.3702
202511,Middlesbrough,Flupentixol hydrochloride,antidepressant,60.0000,230.2016
