date,city,substance,units,items
202103,Middlesbrough,Colecalciferol,400,179.0
202103,Middlesbrough,Colecalciferol,4000,5.0
202103,Middlesbrough,Colecalciferol,440,1.0
202103,Middlesbrough,Colecalciferol,5000,1.0
202103,Middlesbrough,Colecalciferol,800,258.0
202103,Middlesbrough,Colecalciferol,unknown,152.0
202103,Newcastle upon Tyne,Colecalciferol,1000,26.0
202103,Newcastle upon Tyne,Colecalciferol,10000,2.0
202103,Newcastle upon Tyne,Colecalciferol,15000,1.0
202103,Newcastle upon Tyne,Colecalciferol,200,256.0
202103,Newcastle upon Tyne,Colecalciferol,2000,10.0
202103,Newcastle upon Tyne,Colecalciferol,20000,169.0
202103,Newcastle upon Tyne,Colecalciferol,2400,1.0
202103,Newcastle upon Tyne,Colecalciferol,25000,4.0
202103,Newcastle upon Tyne,Colecalciferol,2740,14.0
202103,Newcastle upon Tyne,Colecalciferol,400,1656.0
202103,Newcastle upon Tyne,Colecalciferol,440,3.0
202103,Newcastle upon Tyne,Colecalciferol,50000,1.0
202103,Newcastle upon Tyne,Colecalciferol,800,3850.0
202103,Newcastle upon Tyne,Colecalciferol,880,12.0
202103,Newcastle upon Tyne,Colecalciferol,unknown,776.0
202103,Nottingham,Colecalciferol,1000,1674.0
202103,Nottingham,Colecalciferol,10000,10.0
202103,Nottingham,Colecalciferol,200,705.0
202103,Nottingham,Colecalciferol,2000,6.0
202103,Nottingham,Colecalciferol,20000,130.0
202103,Nottingham,Colecalciferol,2200,1.0
202103,Nottingham,Colecalciferol,2500,1.0
202103,Nottingham,Colecalciferol,25000,100.0
202103,Nottingham,Colecalciferol,2740,15.0
202103,Nottingham,Colecalciferol,3000,4.0
202103,Nottingham,Colecalciferol,3200,14.0
202103,Nottingham,Colecalciferol,400,757.0
202103,Nottingham,Colecalciferol,4000,4.0
202103,Nottingham,Colecalciferol,440,1.0
202103,Nottingham,Colecalciferol,5000,2.0
202103,Nottingham,Colecalciferol,50000,103.0
202103,Nottingham,Colecalciferol,5600,6.0
202103,Nottingham,Colecalciferol,800,2093.0
202103,Nottingham,Colecalciferol,880,10.0
202103,Nottingham,Colecalciferol,unknown,1192.0
202103,Peterborough,Colecalciferol,1000,2.0
202103,Peterborough,Colecalciferol,200,9.0
202103,Peterborough,Colecalciferol,3200,8.0
202103,Peterborough,Colecalciferol,400,59.0
202103,Peterborough,Colecalciferol,50000,1.0
202103,Peterborough,Colecalciferol,800,9.0
202103,Peterborough,Colecalciferol,880,16.0
202103,Peterborough,Colecalciferol,unknown,24.0
202103,Plymouth,Colecalciferol,1000,32.0
202103,Plymouth,Colecalciferol,10000,1.0
202103,Plymouth,Colecalciferol,200,32.0
202103,Plymouth,Colecalciferol,2000,5.0
202103,Plymouth,Colecalciferol,25000,7.0
202103,Plymouth,Colecalciferol,400,71.0
202103,Plymouth,Colecalciferol,50000,2.0
202103,Plymouth,Colecalciferol,800,17.0
202103,Plymouth,Colecalciferol,880,17.0
202103,Plymouth,Colecalciferol,unknown,64.0
202103,Sunderland,Colecalciferol,1000,41.0
202103,Sunderland,Colecalciferol,200,113.0
202103,Sunderland,Colecalciferol,20000,43.0
202103,Sunderland,Colecalciferol,25000,1.0
202103,Sunderland,Colecalciferol,2740,2.0
202103,Sunderland,Colecalciferol,400,95.0
202103,Sunderland,Colecalciferol,800,308.0
202103,Sunderland,Colecalciferol,880,7.0
202103,Sunderland,Colecalciferol,unknown,512.0
202103,York,Colecalciferol,1000,225.0
202103,York,Colecalciferol,10000,14.0
202103,York,Colecalciferol,200,428.0
202103,York,Colecalciferol,2000,4.0
202103,York,Colecalciferol,20000,5.0
202103,York,Colecalciferol,2400,2.0
202103,York,Colecalciferol,25000,42.0
202103,York,Colecalciferol,3000,4.0
202103,York,Colecalciferol,3200,2.0
202103,York,Colecalciferol,400,458.0
202103,York,Colecalciferol,4000,1.0
202103,York,Colecalciferol,440,4.0
202103,York,Colecalciferol,5000,2.0
202103,York,Colecalciferol,50000,30.0
202103,York,Colecalciferol,5600,1.0
202103,York,Colecalciferol,800,597.0
202103,York,Colecalciferol,880,40.0
202103,York,Colecalciferol,unknown,879.0
202104,Birmingham,Colecalciferol,1000,652.0
202104,Birmingham,Colecalciferol,10000,44.0
202104,Birmingham,Colecalciferol,200,2422.0
202104,Birmingham,Colecalciferol,2000,34.0
202104,Birmingham,Colecalciferol,20000,428.0
202104,Birmingham,Colecalciferol,2200,2.0
202104,Birmingham,Colecalciferol,2400,26.0
202104,Birmingham,Colecalciferol,2500,6.0
202104,Birmingham,Colecalciferol,25000,431.0
202104,Birmingham,Colecalciferol,2740,10.0
202104,Birmingham,Colecalciferol,3000,20.0
202104,Birmingham,Colecalciferol,30000,1.0
202104,Birmingham,Colecalciferol,3200,127.0
202104,Birmingham,Colecalciferol,400,1283.0
202104,Birmingham,Colecalciferol,4000,6.0
202104,Birmingham,Colecalciferol,440,8.0
202104,Birmingham,Colecalciferol,5000,3.0
202104,Birmingham,Colecalciferol,50000,610.0
202104,Birmingham,Colecalciferol,5600,5.0
202104,Birmingham,Colecalciferol,800,3768.0
202104,Birmingham,Colecalciferol,880,195.0
202104,Birmingham,Colecalciferol,unknown,2139.0
202104,Brighton,Colecalciferol,10000,1.0
202104,Brighton,Colecalciferol,200,17.0
202104,Brighton,Colecalciferol,20000,8.0
202104,Brighton,Colecalciferol,3000,1.0
202104,Brighton,Colecalciferol,3200,2.0
202104,Brighton,Colecalciferol,400,134.0
202104,Brighton,Colecalciferol,4000,9.0
202104,Brighton,Colecalciferol,800,48.0
202104,Brighton,Colecalciferol,unknown,54.0
202104,Bristol,Colecalciferol,1000,213.0
202104,Bristol,Colecalciferol,10000,7.0
202104,Bristol,Colecalciferol,200,543.0
202104,Bristol,Colecalciferol,2000,2.0
202104,Bristol,Colecalciferol,20000,38.0
202104,Bristol,Colecalciferol,2200,1.0
202104,Bristol,Colecalciferol,25000,113.0
202104,Bristol,Colecalciferol,2740,3.0
202104,Bristol,Colecalciferol,3000,8.0
202104,Bristol,Colecalciferol,3200,8.0
202104,Bristol,Colecalciferol,400,1198.0
202104,Bristol,Colecalciferol,40000,1.0
202104,Bristol,Colecalciferol,440,7.0
202104,Bristol,Colecalciferol,50000,22.0
202104,Bristol,Colecalciferol,600,1.0
202104,Bristol,Colecalciferol,800,1599.0
202104,Bristol,Colecalciferol,880,138.0
202104,Bristol,Colecalciferol,unknown,1267.0
202104,Canterbury,Colecalciferol,1000,203.0
202104,Canterbury,Colecalciferol,10000,2.0
202104,Canterbury,Colecalciferol,200,371.0
202104,Canterbury,Colecalciferol,2000,6.0
202104,Canterbury,Colecalciferol,20000,15.0
202104,Canterbury,Colecalciferol,2500,2.0
202104,Canterbury,Colecalciferol,25000,1.0
202104,Canterbury,Colecalciferol,2740,3.0
202104,Canterbury,Colecalciferol,3000,1.0
202104,Canterbury,Colecalciferol,3200,6.0
202104,Canterbury,Colecalciferol,400,614.0
202104,Canterbury,Colecalciferol,4000,1.0
202104,Canterbury,Colecalciferol,440,3.0
202104,Canterbury,Colecalciferol,5000,2.0
202104,Canterbury,Colecalciferol,600,1.0
202104,Canterbury,Colecalciferol,800,263.0
202104,Canterbury,Colecalciferol,880,33.0
202104,Canterbury,Colecalciferol,unknown,589.0
202104,Exeter,Colecalciferol,1000,49.0
202104,Exeter,Colecalciferol,200,14.0
202104,Exeter,Colecalciferol,400,9.0
202104,Exeter,Colecalciferol,800,11.0
202104,Exeter,Colecalciferol,880,171.0
202104,Exeter,Colecalciferol,unknown,90.0
202104,Leeds,Colecalciferol,1000,564.0
202104,Leeds,Colecalciferol,10000,10.0
202104,Leeds,Colecalciferol,200,142.0
202104,Leeds,Colecalciferol,2000,11.0
202104,Leeds,Colecalciferol,20000,129.0
202104,Leeds,Colecalciferol,2400,3.0
202104,Leeds,Colecalciferol,25000,32.0
202104,Leeds,Colecalciferol,3000,2.0
202104,Leeds,Colecalciferol,300000,1.0
202104,Leeds,Colecalciferol,3200,6.0
202104,Leeds,Colecalciferol,400,776.0
202104,Leeds,Colecalciferol,4000,1.0
202104,Leeds,Colecalciferol,40000,13.0
202104,Leeds,Colecalciferol,440,3.0
202104,Leeds,Colecalciferol,5000,1.0
202104,Leeds,Colecalciferol,50000,14.0
202104,Leeds,Colecalciferol,800,432.0
202104,Leeds,Colecalciferol,880,10.0
202104,Leeds,Colecalciferol,unknown,596.0
202104,London,Colecalciferol,1000,25905.0
202104,London,Colecalciferol,10000,679.0
202104,London,Colecalciferol,15000,19.0
202104,London,Colecalciferol,200,17066.0
202104,London,Colecalciferol,2000,887.0
202104,London,Colecalciferol,20000,12670.0
202104,London,Colecalciferol,2200,61.0
202104,London,Colecalciferol,2400,123.0
202104,London,Colecalciferol,2500,93.0
202104,London,Colecalciferol,25000,2692.0
202104,London,Colecalciferol,2740,79.0
202104,London,Colecalciferol,3000,293.0
202104,London,Colecalciferol,30000,1.0
202104,London,Colecalciferol,300000,4.0
202104,London,Colecalciferol,3200,320.0
202104,London,Colecalciferol,400,43759.0
202104,London,Colecalciferol,4000,146.0
202104,London,Colecalciferol,40000,486.0
202104,London,Colecalciferol,440,265.0
202104,London,Colecalciferol,5000,399.0
202104,London,Colecalciferol,50000,73.0
202104,London,Colecalciferol,5600,14.0
202104,London,Colecalciferol,600,44.0
202104,London,Colecalciferol,800,22655.0
202104,London,Colecalciferol,880,2089.0
202104,London,Colecalciferol,unknown,40192.0
202104,Manchester,Colecalciferol,1000,391.0
202104,Manchester,Colecalciferol,10000,26.0
202104,Manchester,Colecalciferol,200,3477.0
202104,Manchester,Colecalciferol,2000,36.0
202104,Manchester,Colecalciferol,20000,1665.0
202104,Manchester,Colecalciferol,2400,2.0
202104,Manchester,Colecalciferol,2500,2.0
202104,Manchester,Colecalciferol,25000,70.0
202104,Manchester,Colecalciferol,2740,15.0
202104,Manchester,Colecalciferol,3000,7.0
202104,Manchester,Colecalciferol,3200,58.0
202104,Manchester,Colecalciferol,400,2611.0
202104,Manchester,Colecalciferol,4000,26.0
202104,Manchester,Colecalciferol,40000,17.0
202104,Manchester,Colecalciferol,440,11.0
202104,Manchester,Colecalciferol,5000,12.0
202104,Manchester,Colecalciferol,50000,58.0
202104,Manchester,Colecalciferol,5600,8.0
202104,Manchester,Colecalciferol,600,1.0
202104,Manchester,Colecalciferol,800,1768.0
202104,Manchester,Colecalciferol,880,421.0
202104,Manchester,Colecalciferol,unknown,5468.0
202104,Middlesbrough,Colecalciferol,1000,42.0
202104,Middlesbrough,Colecalciferol,10000,1.0
202104,Middlesbrough,Colecalciferol,200,70.0
202104,Middlesbrough,Colecalciferol,2000,2.0
202104,Middlesbrough,Colecalciferol,20000,19.0
202104,Middlesbrough,Colecalciferol,3200,1.0
202104,Middlesbrough,Colecalciferol,400,188.0
202104,Middlesbrough,Colecalciferol,4000,1.0
202104,Middlesbrough,Colecalciferol,5000,1.0
202104,Middlesbrough,Colecalciferol,800,281.0
202104,Middlesbrough,Colecalciferol,unknown,176.0
202104,Newcastle upon Tyne,Colecalciferol,1000,23.0
202104,Newcastle upon Tyne,Colecalciferol,10000,3.0
202104,Newcastle upon Tyne,Colecalciferol,200,203.0
202104,Newcastle upon Tyne,Colecalciferol,2000,4.0
202104,Newcastle upon Tyne,Colecalciferol,20000,167.0
202104,Newcastle upon Tyne,Colecalciferol,2400,2.0
202104,Newcastle upon Tyne,Colecalciferol,25000,3.0
202104,Newcastle upon Tyne,Colecalciferol,2740,16.0
202104,Newcastle upon Tyne,Colecalciferol,3000,1.0
202104,Newcastle upon Tyne,Colecalciferol,400,1535.0
202104,Newcastle upon Tyne,Colecalciferol,440,3.0
202104,Newcastle upon Tyne,Colecalciferol,50000,1.0
202104,Newcastle upon Tyne,Colecalciferol,5600,1.0
202104,Newcastle upon Tyne,Colecalciferol,800,3643.0
202104,Newcastle upon Tyne,Colecalciferol,880,11.0
202104,Newcastle upon Tyne,Colecalciferol,unknown,791.0
202104,Nottingham,Colecalciferol,1000,1748.0
202104,Nottingham,Colecalciferol,10000,10.0
202104,Nottingham,Colecalciferol,200,685.0
202104,Nottingham,Colecalciferol,2000,12.0
202104,Nottingham,Colecalciferol,20000,106.0
202104,Nottingham,Colecalciferol,2200,3.0
202104,Nottingham,Colecalciferol,2500,1.0
202104,Nottingham,Colecalciferol,25000,64.0
202104,Nottingham,Colecalciferol,2740,34.0
202104,Nottingham,Colecalciferol,3000,8.0
202104,Nottingham,Colecalciferol,3200,9.0
202104,Nottingham,Colecalciferol,400,770.0
202104,Nottingham,Colecalciferol,4000,4.0
202104,Nottingham,Colecalciferol,5000,3.0
202104,Nottingham,Colecalciferol,50000,93.0
202104,Nottingham,Colecalciferol,5600,5.0
202104,Nottingham,Colecalciferol,600,1.0
202104,Nottingham,Colecalciferol,800,2091.0
202104,Nottingham,Colecalciferol,880,11.0
202104,Nottingham,Colecalciferol,unknown,1187.0
202104,Peterborough,Colecalciferol,1000,1.0
202104,Peterborough,Colecalciferol,200,10.0
202104,Peterborough,Colecalciferol,20000,5.0
202104,Peterborough,Colecalciferol,25000,1.0
202104,Peterborough,Colecalciferol,3200,4.0
202104,Peterborough,Colecalciferol,400,63.0
202104,Peterborough,Colecalciferol,50000,1.0
202104,Peterborough,Colecalciferol,800,9.0
202104,Peterborough,Colecalciferol,880,20.0
202104,Peterborough,Colecalciferol,unknown,24.0
202104,Plymouth,Colecalciferol,1000,39.0
202104,Plymouth,Colecalciferol,10000,1.0
202104,Plymouth,Colecalciferol,200,40.0
202104,Plymouth,Colecalciferol,2000,4.0
202104,Plymouth,Colecalciferol,2400,1.0
202104,Plymouth,Colecalciferol,25000,7.0
202104,Plymouth,Colecalciferol,400,62.0
202104,Plymouth,Colecalciferol,800,23.0
202104,Plymouth,Colecalciferol,880,25.0
202104,Plymouth,Colecalciferol,unknown,74.0
202104,Sunderland,Colecalciferol,1000,21.0
202104,Sunderland,Colecalciferol,10000,3.0
202104,Sunderland,Colecalciferol,200,95.0
202104,Sunderland,Colecalciferol,20000,23.0
202104,Sunderland,Colecalciferol,2740,1.0
202104,Sunderland,Colecalciferol,400,87.0
202104,Sunderland,Colecalciferol,800,279.0
202104,Sunderland,Colecalciferol,880,12.0
202104,Sunderland,Colecalciferol,unknown,517.0
202104,York,Colecalciferol,1000,222.0
202104,York,Colecalciferol,10000,14.0
202104,York,Colecalciferol,200,419.0
202104,York,Colecalciferol,2000,5.0
202104,York,Colecalciferol,20000,5.0
202104,York,Colecalciferol,2400,1.0
202104,York,Colecalciferol,25000,42.0
202104,York,Colecalciferol,3000,4.0
202104,York,Colecalciferol,3200,2.0
202104,York,Colecalciferol,400,446.0
202104,York,Colecalciferol,4000,2.0
202104,York,Colecalciferol,440,5.0
202104,York,Colecalciferol,5000,2.0
202104,York,Colecalciferol,50000,26.0
202104,York,Colecalciferol,800,629.0
202104,York,Colecalciferol,880,36.0
202104,York,Colecalciferol,unknown,857.0
202105,Birmingham,Colecalciferol,1000,616.0
202105,Birmingham,Colecalciferol,10000,68.0
202105,Birmingham,Colecalciferol,200,2204.0
202105,Birmingham,Colecalciferol,2000,41.0
202105,Birmingham,Colecalciferol,20000,374.0
202105,Birmingham,Colecalciferol,2200,1.0
202105,Birmingham,Colecalciferol,2400,13.0
202105,Birmingham,Colecalciferol,2500,4.0
202105,Birmingham,Colecalciferol,25000,374.0
202105,Birmingham,Colecalciferol,2740,3.0
202105,Birmingham,Colecalciferol,3000,13.0
202105,Birmingham,Colecalciferol,30000,2.0
202105,Birmingham,Colecalciferol,3200,111.0
202105,Birmingham,Colecalciferol,400,1165.0
202105,Birmingham,Colecalciferol,4000,12.0
202105,Birmingham,Colecalciferol,440,7.0
202105,Birmingham,Colecalciferol,5000,3.0
202105,Birmingham,Colecalciferol,50000,570.0
202105,Birmingham,Colecalciferol,5600,10.0
202105,Birmingham,Colecalciferol,800,3474.0
202105,Birmingham,Colecalciferol,880,192.0
202105,Birmingham,Colecalciferol,unknown,1994.0
202105,Brighton,Colecalciferol,200,15.0
202105,Brighton,Colecalciferol,20000,11.0
202105,Brighton,Colecalciferol,3000,1.0
202105,Brighton,Colecalciferol,3200,6.0
202105,Brighton,Colecalciferol,400,130.0
202105,Brighton,Colecalciferol,4000,10.0
202105,Brighton,Colecalciferol,50000,1.0
202105,Brighton,Colecalciferol,800,58.0
202105,Brighton,Colecalciferol,unknown,54.0
202105,Bristol,Colecalciferol,1000,212.0
202105,Bristol,Colecalciferol,10000,7.0
202105,Bristol,Colecalciferol,200,508.0
202105,Bristol,Colecalciferol,2000,3.0
202105,Bristol,Colecalciferol,20000,35.0
202105,Bristol,Colecalciferol,2200,1.0
202105,Bristol,Colecalciferol,25000,86.0
202105,Bristol,Colecalciferol,3000,5.0
202105,Bristol,Colecalciferol,3200,8.0
202105,Bristol,Colecalciferol,400,1188.0
202105,Bristol,Colecalciferol,40000,3.0
202105,Bristol,Colecalciferol,440,4.0
202105,Bristol,Colecalciferol,50000,18.0
202105,Bristol,Colecalciferol,600,1.0
202105,Bristol,Colecalciferol,800,1446.0
202105,Bristol,Colecalciferol,880,129.0
202105,Bristol,Colecalciferol,unknown,1160.0
202105,Canterbury,Colecalciferol,1000,216.0
202105,Canterbury,Colecalciferol,10000,2.0
202105,Canterbury,Colecalciferol,200,359.0
202105,Canterbury,Colecalciferol,2000,2.0
202105,Canterbury,Colecalciferol,20000,17.0
202105,Canterbury,Colecalciferol,2400,1.0
202105,Canterbury,Colecalciferol,2500,2.0
202105,Canterbury,Colecalciferol,25000,1.0
202105,Canterbury,Colecalciferol,3200,6.0
202105,Canterbury,Colecalciferol,400,581.0
202105,Canterbury,Colecalciferol,4000,1.0
202105,Canterbury,Colecalciferol,440,6.0
202105,Canterbury,Colecalciferol,5000,2.0
202105,Canterbury,Colecalciferol,50000,1.0
202105,Canterbury,Colecalciferol,800,254.0
202105,Canterbury,Colecalciferol,880,19.0
202105,Canterbury,Colecalciferol,unknown,539.0
202105,Exeter,Colecalciferol,1000,39.0
202105,Exeter,Colecalciferol,200,21.0
202105,Exeter,Colecalciferol,25000,1.0
202105,Exeter,Colecalciferol,3200,1.0
202105,Exeter,Colecalciferol,400,9.0
202105,Exeter,Colecalciferol,800,11.0
202105,Exeter,Colecalciferol,880,146.0
202105,Exeter,Colecalciferol,unknown,80.0
202105,Leeds,Colecalciferol,1000,531.0
202105,Leeds,Colecalciferol,10000,8.0
202105,Leeds,Colecalciferol,200,137.0
202105,Leeds,Colecalciferol,2000,6.0
202105,Leeds,Colecalciferol,20000,126.0
202105,Leeds,Colecalciferol,2200,1.0
202105,Leeds,Colecalciferol,2400,3.0
202105,Leeds,Colecalciferol,2500,2.0
202105,Leeds,Colecalciferol,25000,33.0
202105,Leeds,Colecalciferol,3000,2.0
202105,Leeds,Colecalciferol,30000,1.0
202105,Leeds,Colecalciferol,300000,1.0
202105,Leeds,Colecalciferol,3200,4.0
202105,Leeds,Colecalciferol,400,713.0
202105,Leeds,Colecalciferol,4000,1.0
202105,Leeds,Colecalciferol,40000,3.0
202105,Leeds,Colecalciferol,440,3.0
202105,Leeds,Colecalciferol,50000,19.0
202105,Leeds,Colecalciferol,800,381.0
202105,Leeds,Colecalciferol,880,11.0
202105,Leeds,Colecalciferol,unknown,590.0
202105,London,Colecalciferol,1000,25521.0
202105,London,Colecalciferol,10000,660.0
202105,London,Colecalciferol,15000,18.0
202105,London,Colecalciferol,200,16240.0
202105,London,Colecalciferol,2000,864.0
202105,London,Colecalciferol,20000,12417.0
202105,London,Colecalciferol,2200,62.0
202105,London,Colecalciferol,2400,112.0
202105,London,Colecalciferol,2500,101.0
202105,London,Colecalciferol,25000,2794.0
202105,London,Colecalciferol,2740,98.0
202105,London,Colecalciferol,3000,303.0
202105,London,Colecalciferol,30000,5.0
202105,London,Colecalciferol,300000,3.0
202105,London,Colecalciferol,3200,305.0
202105,London,Colecalciferol,400,42547.0
202105,London,Colecalciferol,4000,156.0
202105,London,Colecalciferol,40000,513.0
202105,London,Colecalciferol,440,245.0
202105,London,Colecalciferol,5000,399.0
202105,London,Colecalciferol,50000,59.0
202105,London,Colecalciferol,5600,19.0
202105,London,Colecalciferol,600,33.0
202105,London,Colecalciferol,800,22149.0
202105,London,Colecalciferol,880,2006.0
202105,London,Colecalciferol,unknown,38457.0
202105,Manchester,Colecalciferol,1000,381.0
202105,Manchester,Colecalciferol,10000,29.0
202105,Manchester,Colecalciferol,200,3249.0
202105,Manchester,Colecalciferol,2000,33.0
202105,Manchester,Colecalciferol,20000,1362.0
202105,Manchester,Colecalciferol,2200,3.0
202105,Manchester,Colecalciferol,2400,2.0
202105,Manchester,Colecalciferol,2500,1.0
202105,Manchester,Colecalciferol,25000,61.0
202105,Manchester,Colecalciferol,2740,8.0
202105,Manchester,Colecalciferol,3000,6.0
202105,Manchester,Colecalciferol,3200,47.0
202105,Manchester,Colecalciferol,400,2458.0
202105,Manchester,Colecalciferol,4000,22.0
202105,Manchester,Colecalciferol,40000,9.0
202105,Manchester,Colecalciferol,440,19.0
202105,Manchester,Colecalciferol,5000,9.0
202105,Manchester,Colecalciferol,50000,34.0
202105,Manchester,Colecalciferol,5600,8.0
202105,Manchester,Colecalciferol,600,4.0
202105,Manchester,Colecalciferol,800,1685.0
202105,Manchester,Colecalciferol,880,426.0
202105,Manchester,Colecalciferol,unknown,5173.0
202105,Middlesbrough,Colecalciferol,1000,54.0
202105,Middlesbrough,Colecalciferol,10000,3.0
202105,Middlesbrough,Colecalciferol,200,76.0
202105,Middlesbrough,Colecalciferol,2000,4.0
202105,Middlesbrough,Colecalciferol,20000,20.0
