YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,BNF_CHEMICAL_SUBSTANCE,CHEMICAL_SUBSTANCE_BNF_DESCR,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST
202101,EAST OF ENGLAND,Y61,0410030B0,Buprenorph hydrochloride/naloxone hydrochloride,77.0,10.0,182.0,0.0,191.5,179.26272
202101,EAST OF ENGLAND,Y61,0410030C0,Methadone hydrochloride,181967.0,1216.0,428252.0,0.0,5432.75,5187.14168
202101,EAST OF ENGLAND,Y61,0410030E0,Naltrexone hydrochloride,1759.0,93.0,2099.0,0.0,6480.86,6036.1301
202101,EAST OF ENGLAND,Y61,0411000D0,Donepezil hydrochloride,75746.0,15923.0,360639.0,408570.66658,32764.22,31154.55428
202101,EAST OF ENGLAND,Y61,0411000E0,Rivastigmine,98333.0,4290.0,164011.0,46548.5,122492.43,114146.80312
202101,EAST OF ENGLAND,Y61,0411000F0,Galantamine,22242.0,1398.0,40528.0,39010.5,55689.46,51869.97861
202101,EAST OF ENGLAND,Y61,0411000G0,Memantine hydrochloride,101483.0,13094.0,354187.0,255480.0,79494.45,74436.88722
202101,LONDON,Y56,0401010AC,Sodium oxybate,4320.0,10.0,4500.0,0.0,9000.0,8396.87854
202101,LONDON,Y56,0401010AD,Melatonin,464164.0,15244.0,765727.0,0.0,456959.36,426303.64454
202101,LONDON,Y56,0401010B0,Chloral hydrate,38344.0,141.0,48878.0,4246.8432,23367.55,21751.30728
202101,LONDON,Y56,0401010C0,Cloral betaine,702.0,6.0,702.0,0.0,3243.0,3018.79828
202101,LONDON,Y56,0401010F0,Clomethiazole,1799.0,67.0,2697.0,0.0,1474.4,1378.52936
202101,LONDON,Y56,0401010N0,Loprazolam mesilate,1271.0,41.0,1327.0,1327.0,1066.34,993.80495
202101,LONDON,Y56,0401010P0,Lormetazepam,2388.0,101.0,3023.0,2576.0,1825.58,1707.31189
202101,LONDON,Y56,0401010R0,Nitrazepam,53319.0,2407.0,79988.0,67653.5,30298.08,28357.08909
202101,LONDON,Y56,0401010T0,Temazepam,93551.0,6145.0,178624.0,102349.8,23011.79,21762.43308
202101,LONDON,Y56,0401010Y0,Zolpidem tartrate,70775.0,7025.0,147109.0,116798.5,9148.87,8973.22758
202101,LONDON,Y56,0401010Z0,Zopiclone,201109.0,50379.0,872982.0,673828.5,40465.12,41583.99491
202101,LONDON,Y56,0401020B0,Buspirone hydrochloride,30175.0,828.0,40084.0,9063.33328,11337.5,10619.7509
202101,LONDON,Y56,0401020E0,Chlordiazepoxide hydrochloride,7444.0,233.0,9354.0,2102.83333,1510.58,1431.36226
202101,LONDON,Y56,0401020K0,Diazepam,438591.0,37176.0,943610.0,363343.84,63181.84,61925.00315
202101,LONDON,Y56,0401020P0,Lorazepam,131887.0,8586.0,237662.0,95162.4,49471.69,46606.36634
202101,LONDON,Y56,0401020T0,Oxazepam,9893.0,285.0,12288.0,4725.66663,2705.97,2533.21702
202101,LONDON,Y56,0401030E0,Amobarbital sodium,216.0,4.0,276.0,0.0,367.92,342.79132
202101,LONDON,Y56,0401030H0,Butobarbital,112.0,3.0,168.0,0.0,423.95,394.62888
202101,LONDON,Y56,0401030T0,Secobarbital sodium,704.0,20.0,1068.0,0.0,2476.68,2306.11917
202101,LONDON,Y56,040201010,Zuclopenthixol acetate,8.0,4.0,9.0,0.0,43.57,40.90239
202101,LONDON,Y56,040201030,Risperidone,462654.0,26776.0,760732.0,258888.5,82851.84,79732.99411
202101,LONDON,Y56,040201060,Olanzapine,398521.0,37551.0,862370.0,780315.0,135058.5,128117.79001
202101,LONDON,Y56,0402010A0,Amisulpride,158293.0,7435.0,243128.0,108898.125,58471.69,55154.14673
202101,LONDON,Y56,0402010AB,Quetiapine,804873.0,38407.0,1317372.0,524619.33303,369042.1,347064.71936
202101,LONDON,Y56,0402010AD,Aripiprazole,282749.0,20965.0,538681.0,0.0,84756.99,80283.37685
202101,LONDON,Y56,0402010AE,Paliperidone,1568.0,62.0,1883.0,0.0,7271.68,6771.48862
202101,LONDON,Y56,0402010AI,Lurasidone,6848.0,468.0,9579.0,0.0,31035.96,28919.63898
202101,LONDON,Y56,0402010AJ,Cariprazine,284.0,12.0,368.0,0.0,1056.16,983.27025
202101,LONDON,Y56,0402010B0,Benperidol,378.0,28.0,728.0,121.33333,1302.08,1215.05883
202101,LONDON,Y56,0402010C0,Clozapine,1489.0,40.0,2056.0,510.75,1129.13,1055.03431
202101,LONDON,Y56,0402010D0,Chlorpromazine hydrochloride,73229.0,2337.0,103790.0,14944.9166,52426.99,48956.02573
202101,LONDON,Y56,0402010H0,Flupentixol hydrochloride,12420.0,441.0,17863.0,8931.5,2486.55,2363.22587
202101,LONDON,Y56,0402010J0,Haloperidol,79142.0,4324.0,115287.0,41368.0,145832.24,136009.24973
202101,LONDON,Y56,0402010K0,Levomepromazine maleate,7383.0,254.0,9502.0,726.27322,7936.02,7460.20443
202101,LONDON,Y56,0402010L0,Levomepromazine hydrochloride,2788.0,522.0,4834.0,0.0,9731.54,9079.10916
202101,LONDON,Y56,0402010P0,Pericyazine,1816.0,52.0,2229.0,0.0,1381.39,1290.87424
202101,LONDON,Y56,0402010R0,Pimozide,1496.0,64.0,1870.0,0.0,938.4,880.40988
202101,LONDON,Y56,0402010S0,Promazine hydrochloride,11685.0,86.0,13487.0,1211.75,4239.32,3951.61563
202101,LONDON,Y56,0402010T0,Zuclopenthixol hydrochloride,48100.0,1090.0,115600.0,40676.66633,9522.23,8876.33702
202101,LONDON,Y56,0402010U0,Sulpiride,77845.0,1730.0,100494.0,25809.5,42251.63,39487.17775
202101,LONDON,Y56,0402010X0,Trifluoperazine,87721.0,448.0,102968.0,6512.6,28875.29,26901.64629
202101,LONDON,Y56,0402020AA,Risperidone,302.0,166.0,372.0,0.0,41101.48,39051.3152
202101,LONDON,Y56,0402020AB,Paliperidone,260.0,284.0,338.0,0.0,105057.48,99997.78488
202101,LONDON,Y56,0402020AC,Olanzapine embonate,5.0,5.0,9.0,0.0,1747.12,1626.25682
202101,LONDON,Y56,0402020AD,Aripiprazole,160.0,165.0,202.0,0.0,44522.82,41505.30943
202101,LONDON,Y56,0402020G0,Flupentixol decanoate,2201.0,600.0,2619.0,50845.0,14931.62,13927.096
202101,LONDON,Y56,0402020L0,Fluphenazine decanoate,11.0,3.0,11.0,725.0,207.98,193.71469
202101,LONDON,Y56,0402020T0,Haloperidol decanoate,461.0,184.0,574.0,13469.69704,2578.46,2410.91256
202101,LONDON,Y56,0402020Z0,Zuclopenthixol decanoate,1781.0,400.0,2139.0,41519.99989,9525.12,8884.30396
202101,LONDON,Y56,0402030K0,Lithium carbonate,246377.0,9159.0,347313.0,0.0,39697.76,37945.46834
202101,LONDON,Y56,0402030P0,Lithium citrate,30893.0,90.0,34142.0,0.0,1851.35,1725.96087
202101,LONDON,Y56,0402030Q0,Valproic acid,114832.0,4286.0,166236.0,54905.20844,49939.71,46900.05791
202101,LONDON,Y56,0402030R0,Asenapine,630.0,16.0,720.0,0.0,1231.2,1147.0384
202101,LONDON,Y56,0403010B0,Amitriptyline hydrochloride,1169495.0,104398.0,4599410.0,1134931.20068,200778.71,191573.09097
202101,LONDON,Y56,0403010F0,Clomipramine hydrochloride,86810.0,1774.0,105374.0,52675.39977,16640.63,15569.47203
202101,LONDON,Y56,0403010J0,Dosulepin hydrochloride,121618.0,3411.0,168812.0,101030.00004,46329.42,43298.9269
202101,LONDON,Y56,0403010L0,Doxepin,7418.0,201.0,8622.0,3945.33334,36839.24,34299.33383
202101,LONDON,Y56,0403010N0,Imipramine hydrochloride,60065.0,914.0,72265.0,19738.73335,15807.75,14759.50492
202101,LONDON,Y56,0403010R0,Lofepramine hydrochloride,49014.0,1283.0,64987.0,31601.5,23185.68,21684.89337
202101,LONDON,Y56,0403010T0,Mianserin hydrochloride,140.0,2.0,140.0,102.66667,131.52,122.4371
202101,LONDON,Y56,0403010V0,Nortriptyline,285557.0,6241.0,386055.0,74465.26598,24096.85,23053.04193
202101,LONDON,Y56,0403010X0,Trazodone hydrochloride,157422.0,4982.0,215938.0,104165.00004,21514.04,20445.75691
202101,LONDON,Y56,0403010Y0,Trimipramine maleate,15875.0,308.0,17919.0,9405.19997,133915.69,124655.21514
202101,LONDON,Y56,0403020H0,Isocarboxazid,494.0,21.0,704.0,469.33332,2934.56,2733.2036
202101,LONDON,Y56,0403020K0,Moclobemide,3991.0,85.0,4680.0,2796.0,3105.68,2896.46721
202101,LONDON,Y56,0403020M0,Phenelzine sulfate,4666.0,38.0,4982.0,1245.5,18562.1,17278.45511
202101,LONDON,Y56,0403020Q0,Tranylcypromine sulfate,5213.0,70.0,5696.0,5696.0,74790.51,69614.47302
202101,LONDON,Y56,0403030D0,Citalopram hydrobromide,504939.0,109289.0,3656707.0,3740560.5,157798.96,151295.57053
202101,LONDON,Y56,0403030E0,Fluoxetine hydrochloride,792733.0,47034.0,2269359.0,2227295.0,187623.81,177936.32636
202101,LONDON,Y56,0403030L0,Fluvoxamine maleate,12763.0,283.0,15075.0,11912.5,7003.5,6539.82054
202101,LONDON,Y56,0403030P0,Paroxetine hydrochloride,284594.0,11508.0,433742.0,453311.5,38682.82,36853.35448
202101,LONDON,Y56,0403030Q0,Sertraline hydrochloride,603981.0,150110.0,5062559.0,7451618.0,1184870.6,1109251.36113
202101,LONDON,Y56,0403030X0,Escitalopram,216252.0,13046.0,486783.0,574121.5,36069.74,33993.46059
202101,LONDON,Y56,0403030Z0,Citalopram hydrochloride,5595.0,380.0,7875.0,15750.0,6831.18,6362.83579
202101,LONDON,Y56,0403040AB,Vortioxetine,31198.0,1701.0,42964.0,0.0,42534.36,39681.3681
202101,LONDON,Y56,0403040F0,Flupentixol hydrochloride,22782.0,801.0,31075.0,25960.5,2179.52,2103.62159
202101,LONDON,Y56,0403040R0,Oxitriptan,810.0,4.0,900.0,0.0,108.76,101.47802
202101,LONDON,Y56,0403040S0,Tryptophan,2006.0,26.0,3140.0,523.33333,1288.88,1202.14809
202101,LONDON,Y56,0403040T0,Nefazodone hydrochloride,120.0,1.0,120.0,30.0,620.0,577.07771
202101,LONDON,Y56,0403040U0,Reboxetine,7684.0,157.0,8839.0,4419.5,2785.7,2606.93852
202101,LONDON,Y56,0403040W0,Venlafaxine,812178.0,37789.0,1391292.0,1346545.125,252625.24,237823.81443
202101,LONDON,Y56,0403040X0,Mirtazapine,455648.0,95291.0,2173410.0,2077232.0,231867.56,221689.11818
202101,LONDON,Y56,0403040Y0,Duloxetine hydrochloride,255589.0,19757.0,581927.0,455512.5,71692.7,67919.57505
202101,LONDON,Y56,0403040Z0,Agomelatine,12545.0,387.0,15800.0,15800.0,17010.84,15853.24716
202101,LONDON,Y56,0404000E0,Caffeine citrate,170.0,1.0,170.0,0.0,883.66,822.47939
202101,LONDON,Y56,0404000L0,Dexamfetamine sulfate,83332.0,1120.0,108178.0,0.0,113019.67,105243.75813
202101,LONDON,Y56,0404000M0,Methylphenidate hydrochloride,365226.0,10569.0,448683.0,0.0,357220.63,332837.41489
202101,LONDON,Y56,0404000R0,Modafinil,47920.0,980.0,55978.0,0.0,8387.41,7873.03823
202101,LONDON,Y56,0404000S0,Atomoxetine hydrochloride,40884.0,1194.0,48419.0,0.0,70848.47,65989.45324
202101,LONDON,Y56,0404000U0,Lisdexamfetamine dimesylate,82126.0,3649.0,111656.0,0.0,262175.92,244089.51579
202101,LONDON,Y56,0404000V0,Guanfacine,9685.0,334.0,11190.0,0.0,25151.56,23415.66897
202101,LONDON,Y56,0405010P0,Orlistat,192559.0,4306.0,434683.0,144481.33336,128290.06,119499.72951
202101,LONDON,Y56,0405020U0,Naltrexone/bupropion,336.0,3.0,336.0,0.0,219.0,204.07156
202101,LONDON,Y56,0406000A0,Hyoscine,8803.0,1234.0,12875.0,38663.66373,82851.04,77214.74826
202101,LONDON,Y56,0406000AA,Doxylamine succinate/pyridoxine hydrochloride,1628.0,54.0,1972.0,0.0,2810.1,2617.07165
202101,LONDON,Y56,0406000AC,Dimenhydrinate/cinnarizine,1657.0,26.0,2188.0,0.0,525.12,490.27808
202101,LONDON,Y56,0406000AD,Aprepitant,317.0,9.0,327.0,0.0,2471.99,2300.91753
202101,LONDON,Y56,0406000AF,Granisetron,6.0,2.0,6.0,0.0,336.0,332.75697
202101,LONDON,Y56,0406000B0,Betahistine hydrochloride,460103.0,13448.0,972318.0,377418.25,32582.85,31112.45748
202101,LONDON,Y56,0406000D0,Cinnarizine,104339.0,2120.0,155034.0,51677.99984,8673.47,8215.92393
202101,LONDON,Y56,0406000E0,Flunarizine dihydrochloride,373.0,8.0,373.0,0.0,1399.5,1302.68454
202101,LONDON,Y56,0406000F0,Cyclizine hydrochloride,212118.0,9489.0,429064.0,213672.0,33992.38,32587.08659
202101,LONDON,Y56,0406000G0,Cyclizine lactate,4042.0,391.0,6283.0,2094.33334,18396.61,17133.50219
202101,LONDON,Y56,0406000J0,Domperidone,342672.0,3956.0,435859.0,71760.9163,37239.06,34877.5297
202101,LONDON,Y56,0406000L0,Hyoscine hydrobromide,30399.0,1636.0,50205.0,22296.75,7677.6,7304.91647
202101,LONDON,Y56,0406000M0,Granisetron hydrochloride,258.0,5.0,258.0,129.0,1182.45,1100.82793
202101,LONDON,Y56,0406000P0,Metoclopramide hydrochloride,242470.0,7192.0,419950.0,108343.99998,31019.1,29176.02303
202101,LONDON,Y56,0406000R0,Nabilone,176.0,2.0,176.0,88.0,1724.8,1605.48327
202101,LONDON,Y56,0406000S0,Ondansetron hydrochloride,81229.0,2265.0,105189.0,23546.8,49517.6,46183.51834
202101,LONDON,Y56,0406000T0,Prochlorperazine maleate,263531.0,14962.0,633847.0,309197.66713,53304.84,50198.93645
202101,LONDON,Y56,0406000U0,Prochlorperazine mesilate,4652.0,45.0,5252.0,525.0,176.39,164.80834
202101,LONDON,Y56,0406000V0,Promethazine teoclate,4217.0,223.0,5897.0,5897.0,659.38,626.88359
202101,LONDON,Y56,0406000W0,Ketamine hydrochloride,3940.0,12.0,6360.0,0.0,2710.46,2522.91082
202101,LONDON,Y56,040701000,Other non-opioid analgesic preparations,43.2,6.0,57.6,0.0,59.2,55.17483
202101,LONDON,Y56,0407010AA,Aspirin and caffeine,60.0,1.0,60.0,0.0,3.9,3.74233
202101,LONDON,Y56,0407010AC,Isometheptene mucate,60.0,2.0,60.0,0.0,16.8,15.6614
202101,LONDON,Y56,0407010AD,Paracetamol and ibuprofen,120.0,2.0,240.0,0.0,51.6,48.05153
202101,LONDON,Y56,0407010B0,Aspirin,15870.0,436.0,18014.0,1798.6,1633.81,1553.37601
202101,LONDON,Y56,0407010F0,Co-codamol (Codeine phosphate/paracetamol),2737607.0,111713.0,11211527.0,1590712.99553,649975.61,608970.43043
202101,LONDON,Y56,0407010H0,Paracetamol,3357183.0,126829.0,15651070.0,2240017.61276,526001.58,494734.19343
202101,LONDON,Y56,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),667020.0,25510.0,2435572.0,413570.74851,154121.84,144207.2005
202101,LONDON,Y56,0407010P0,Nefopam hydrochloride,46393.0,1197.0,94940.0,23735.0,11085.85,10396.90336
202101,LONDON,Y56,0407010Q0,Co-proxamol (Dextropropoxyphene hydrochloride/paracetamol),7508.0,79.0,11300.0,1883.33331,28093.71,26149.21435
202101,LONDON,Y56,0407010U0,Paracetamol and caffeine,96.0,2.0,96.0,0.0,12.44,11.60333
202101,LONDON,Y56,0407010W0,Aspirin combined preparations,100.0,1.0,100.0,0.0,15.15,14.11327
202101,LONDON,Y56,0407010X0,Paracetamol combined preparations,3037.0,50.0,4136.0,0.0,603.05,563.62147
202101,LONDON,Y56,040702040,Tramadol hydrochloride,1186230.0,39427.0,3275045.0,897519.50002,168916.8,158974.54505
202101,LONDON,Y56,040702050,Hydromorphone hydrochloride,1472.0,28.0,1720.0,621.81665,947.43,883.86816
202101,LONDON,Y56,0407020A0,Fentanyl,42749.0,5050.0,61403.0,140546.05847,272791.95,254003.50227
202101,LONDON,Y56,0407020AD,Oxycodone hydrochloride,818877.0,11747.0,1322499.0,146036.70109,292948.96,273152.63034
202101,LONDON,Y56,0407020AF,Oxycodone hydrochloride/naloxone hydrochloride,18914.0,426.0,23230.0,0.0,26696.35,24864.62355
202101,LONDON,Y56,0407020AG,Tapentadol hydrochloride,125744.0,2501.0,165412.0,0.0,115189.59,107282.18322
202101,LONDON,Y56,0407020B0,Buprenorphine,68277.0,22903.0,149262.0,314250.11024,478735.69,446026.45571
202101,LONDON,Y56,0407020C0,Codeine phosphate,711910.0,22238.0,1622668.0,455599.88926,72808.98,68424.6423
202101,LONDON,Y56,0407020G0,Dihydrocodeine tartrate,389912.0,9647.0,726937.0,198164.83331,39314.52,37106.73117
202101,LONDON,Y56,0407020H0,Dipipanone hydrochloride,176.0,6.0,302.0,75.5,2661.54,2477.8041
202101,LONDON,Y56,0407020K0,Diamorphine hydrochloride (Systemic),1368.0,72.0,3082.0,4408.99999,13128.13,12235.75883
202101,LONDON,Y56,0407020L0,Meptazinol hydrochloride,5460.0,113.0,7582.0,2527.33332,1496.93,1402.96951
202101,LONDON,Y56,0407020M0,Methadone hydrochloride,31290.0,444.0,59109.0,0.0,4167.68,3956.83704
202101,LONDON,Y56,0407020Q0,Morphine sulfate,1602703.0,18730.0,3088661.0,165901.38306,159182.36,149189.93996
202101,LONDON,Y56,0407020T0,Pentazocine hydrochloride,336.0,4.0,336.0,119.0,317.78,295.8235
202101,LONDON,Y56,0407020V0,Pethidine hydrochloride,1291.0,35.0,2153.0,518.5,2038.88,1900.32259
202101,LONDON,Y56,0407030AD,Gabapentin (Neuropathic Pain),100.0,1.0,100.0,0.0,304.52,283.44454
202101,LONDON,Y56,0407041A0,Analgesics with anti-emetics,30551.0,1144.0,38297.0,0.0,9110.96,8509.12417
202101,LONDON,Y56,0407041AA,Eletriptan,2177.0,185.0,2410.0,2248.0,9037.5,8415.05182
202101,LONDON,Y56,0407041AB,Frovatriptan,4585.0,491.0,5537.0,5537.0,5391.93,5026.33051
202101,LONDON,Y56,0407041B0,Almotriptan,2895.0,312.0,3330.0,3330.0,9369.08,8724.5448
202101,LONDON,Y56,0407041F0,Ergotamine tartrate,170.0,7.0,180.0,0.0,91.8,86.2297
202101,LONDON,Y56,0407041M0,Naratriptan hydrochloride,6184.0,695.0,7942.0,7942.0,4600.31,4292.45904
202101,LONDON,Y56,0407041R0,Rizatriptan,18844.0,2529.0,24453.0,23943.5,58310.88,54307.94286
202101,LONDON,Y56,0407041T0,Sumatriptan succinate,69149.0,16751.0,170544.0,142729.5,158759.78,148016.55138
202101,LONDON,Y56,0407041U0,Tolfenamic acid,116.0,18.0,176.0,176.0,433.49,403.79418
202101,LONDON,Y56,0407041Z0,Zolmitriptan,25632.0,2956.0,33937.0,38079.0,68507.56,63807.90009
202101,LONDON,Y56,0407042F0,Clonidine hydrochloride,170437.0,1733.0,230569.0,49947.25,76929.27,71709.6463
202101,LONDON,Y56,0407042Q0,Pizotifen malate,111301.0,3031.0,150681.0,774136.66652,25536.11,23897.93022
202101,LONDON,Y56,040801020,Valproic acid,4210.0,118.0,5832.0,1689.00002,2392.75,2238.9165
202101,LONDON,Y56,040801050,Topiramate,430814.0,8450.0,568230.0,70860.2375,117491.51,110116.0111
202101,LONDON,Y56,040801060,Clobazam,226895.0,3736.0,278663.0,69749.25,113266.66,105693.0271
202101,LONDON,Y56,0408010A0,Levetiracetam,1750557.0,33469.0,2775369.0,641916.33318,303975.7,285589.75207
202101,LONDON,Y56,0408010AB,Tiagabine,624.0,17.0,932.0,244.66667,764.04,712.84142
202101,LONDON,Y56,0408010AD,Zonisamide,104962.0,1756.0,135613.0,0.0,119837.76,111644.03047
202101,LONDON,Y56,0408010AE,Pregabalin,1535573.0,62093.0,3578805.0,1339265.26611,346534.96,326522.11796
202101,LONDON,Y56,0408010AF,Rufinamide,28777.0,142.0,35145.0,0.0,18347.07,17084.60541
202101,LONDON,Y56,0408010AG,Stiripentol,4584.0,33.0,4584.0,0.0,27145.54,25819.89431
202101,LONDON,Y56,0408010AH,Lacosamide,181024.0,2705.0,226199.0,0.0,214889.48,200155.53418
202101,LONDON,Y56,0408010AI,Eslicarbazepine acetate,7454.0,197.0,8928.0,0.0,24911.82,23202.23183
202101,LONDON,Y56,0408010AK,Perampanel,14348.0,605.0,17373.0,0.0,79002.5,73567.21847
202101,LONDON,Y56,0408010AL,Brivaracetam,21338.0,319.0,24652.0,0.0,40836.8,38026.62815
202101,LONDON,Y56,0408010C0,Carbamazepine,1707700.0,21941.0,2193862.0,385448.71875,134693.72,127134.32156
202101,LONDON,Y56,0408010D0,Oxcarbazepine,197932.0,2033.0,233795.0,65077.6,58489.64,54624.27018
202101,LONDON,Y56,0408010F0,Clonazepam,293969.0,11913.0,474094.0,71245.975,167452.23,157147.16738
202101,LONDON,Y56,0408010G0,Gabapentin,2302976.0,45730.0,4774863.0,1061401.49988,287538.32,271899.48709
202101,LONDON,Y56,0408010H0,Lamotrigine,997157.0,31411.0,1707743.0,656650.365,274381.13,257463.34287
202101,LONDON,Y56,0408010I0,Ethosuximide,81400.0,324.0,90127.0,8944.75,138240.82,128678.43053
202101,LONDON,Y56,0408010N0,Phenobarbital,113457.0,1325.0,132961.0,34244.8889,53006.72,49380.0614
202101,LONDON,Y56,0408010P0,Phenobarbital sodium,94.0,2.0,94.0,0.0,1101.97,1025.78393
202101,LONDON,Y56,0408010Q0,Phenytoin sodium,229726.0,6397.0,300643.0,103766.7502,75234.93,70533.87025
202101,LONDON,Y56,0408010U0,Primidone,56293.0,1153.0,67240.0,19710.25,78102.38,72809.92711
202101,LONDON,Y56,0408010W0,Sodium valproate,2872616.0,31932.0,3725745.0,541011.21474,401453.66,375877.34015
202101,LONDON,Y56,0408010X0,Vigabatrin,18114.0,189.0,21227.0,5306.75,10345.65,9656.86244
202101,LONDON,Y56,0408010Y0,Sultiame,294.0,10.0,630.0,0.0,3267.44,3041.79543
202101,LONDON,Y56,0408010Z0,Phenytoin,186106.0,183.0,219526.0,30270.90002,2368.52,2211.0703
202101,LONDON,Y56,0408020Q0,Paraldehyde,1325.0,24.0,1375.0,0.0,1374.24,1279.37219
202101,LONDON,Y56,0408020T0,Phenytoin sodium,60.0,1.0,60.0,0.0,204.0,189.8855
202101,LONDON,Y56,0408020V0,Midazolam maleate,743.0,157.0,858.0,0.0,29792.96,27781.75935
202101,LONDON,Y56,0408020W0,Midazolam hydrochloride,3601.0,963.0,4556.0,0.0,102101.5,95108.66302
202101,LONDON,Y56,0409010A0,Apomorphine hydrochloride,776.0,23.0,942.0,0.0,14383.52,13474.45371
202101,LONDON,Y56,0409010AA,Safinamide,557.0,27.0,689.0,0.0,1584.7,1476.39508
202101,LONDON,Y56,0409010AB,Opicapone,4676.0,236.0,5782.0,0.0,18097.66,16860.03221
202101,LONDON,Y56,0409010B0,Amantadine hydrochloride,48970.0,1188.0,62587.0,25871.0,33884.29,31627.15195
202101,LONDON,Y56,0409010H0,Ropinirole hydrochloride,152013.0,3963.0,185529.0,73899.66694,89595.27,83671.48395
202101,LONDON,Y56,0409010K0,Co-beneldopa (Benserazide/levodopa),436464.0,6720.0,555648.0,185215.99915,38966.38,36931.40611
202101,LONDON,Y56,0409010N0,Co-careldopa (Carbidopa/levodopa),944776.0,15865.0,1278373.0,448895.99986,213586.37,200346.84745
202101,LONDON,Y56,0409010S0,Tolcapone,168.0,3.0,252.0,84.0,239.91,223.63356
202101,LONDON,Y56,0409010T0,Selegiline hydrochloride,6627.0,222.0,7706.0,5119.5,1671.05,1579.18334
202101,LONDON,Y56,0409010U0,Cabergoline,1240.0,65.0,1500.0,1680.0,5074.14,4723.5645
202101,LONDON,Y56,0409010V0,Entacapone,32125.0,553.0,41409.0,13136.33334,7643.16,7165.9324
202101,LONDON,Y56,0409010W0,Pramipexole,91291.0,1902.0,109108.0,13240.9208,68830.04,64195.87909
202101,LONDON,Y56,0409010X0,Levodopa/carbidopa/entacapone,87588.0,1332.0,109708.0,0.0,67773.2,63203.45679
202101,LONDON,Y56,0409010Y0,Rasagiline mesilate,30785.0,1833.0,49076.0,49076.0,21395.36,20025.46989
202101,LONDON,Y56,0409010Z0,Rotigotine,25634.0,876.0,29680.0,29680.0,126533.67,117787.73938
202101,LONDON,Y56,0409020C0,Trihexyphenidyl hydrochloride,159585.0,1843.0,188499.0,84686.25,42245.32,39481.00558
202101,LONDON,Y56,0409020E0,Benzatropine mesilate,56.0,1.0,56.0,56.0,24.11,22.45279
202101,LONDON,Y56,0409020N0,Orphenadrine hydrochloride,29322.0,118.0,33048.0,2431.99999,15980.16,14876.60519
202101,LONDON,Y56,0409020S0,Procyclidine hydrochloride,241719.0,14972.0,494287.0,154489.66624,37789.71,36466.83998
202101,LONDON,Y56,0409030B0,Botulinum toxin type A,10.0,4.0,10.0,0.0,1321.3,1229.85024
202101,LONDON,Y56,0409030C0,Tetrabenazine,10929.0,308.0,14446.0,6801.0,13008.13,12138.94263
202101,LONDON,Y56,0409030P0,Piracetam,16451.0,109.0,19588.0,5125.34167,1943.77,1817.11649
202101,LONDON,Y56,0409030R0,Riluzole,22633.0,206.0,26490.0,5694.0,8880.46,8274.94708
202101,LONDON,Y56,0410010A0,Acamprosate calcium,67832.0,1261.0,123950.0,0.0,28180.06,26324.64192
202101,LONDON,Y56,0410010B0,Disulfiram,3367.0,183.0,4979.0,0.0,10445.98,9740.97038
202101,LONDON,Y56,0410010D0,Nalmefene,182.0,13.0,364.0,0.0,1102.92,1026.70455
202101,LONDON,Y56,0410020A0,Bupropion hydrochloride,31977.0,646.0,41780.0,0.0,29078.79,27122.20833
202101,LONDON,Y56,0410020B0,Nicotine,159216.2,4500.0,212348.0,0.0,140045.41,130429.93602
202101,LONDON,Y56,0410020C0,Varenicline tartrate,52144.0,2083.0,80974.0,0.0,81637.84,76029.13168
202101,LONDON,Y56,0410020D0,Nicotine bitartrate,2820.0,22.0,3396.0,0.0,329.08,306.86418
202101,LONDON,Y56,0410030A0,Buprenorphine hydrochloride,48538.0,10013.0,213368.0,1537108.05805,292494.55,274562.29421
202101,LONDON,Y56,0410030B0,Buprenorph hydrochloride/naloxone hydrochloride,1079.0,69.0,1767.0,0.0,2450.35,2297.94768
202101,LONDON,Y56,0410030C0,Methadone hydrochloride,3564841.0,29224.0,18759253.0,0.0,235946.46,223792.30175
202101,LONDON,Y56,0410030E0,Naltrexone hydrochloride,3598.0,185.0,4841.0,0.0,13660.65,12723.85084
202101,LONDON,Y56,0411000D0,Donepezil hydrochloride,117016.0,26466.0,407858.0,463050.66709,36497.69,36184.92071
