date,country,city,group,substance,items
2021-07,England,Newcastle upon Tyne,antidepressant,Tranylcypromine sulfate,5.0
2021-07,England,Newcastle upon Tyne,antidepressant,Trazodone hydrochloride,3332.0
2021-07,England,Newcastle upon Tyne,antidepressant,Trimipramine maleate,10.0
2021-07,England,Newcastle upon Tyne,antidepressant,Tryptophan,16.0
2021-07,England,Newcastle upon Tyne,antidepressant,Venlafaxine,4953.0
2021-07,England,Newcastle upon Tyne,antidepressant,Vortioxetine,405.0
2021-07,England,Newcastle upon Tyne,anxiolytic,Zolpidem tartrate,142.0
2021-07,England,Newcastle upon Tyne,anxiolytic,Zopiclone,2596.0
2021-07,England,Nottingham,antidepressant,Agomelatine,14.0
2021-07,England,Nottingham,antidepressant,Amitriptyline hydrochloride,18895.0
2021-07,England,Nottingham,antidepressant,Bupropion hydrochloride,17.0
2021-07,England,Nottingham,anxiolytic,Buspirone hydrochloride,44.0
2021-07,England,Nottingham,anxiolytic,Chloral hydrate,38.0
2021-07,England,Nottingham,anxiolytic,Chlordiazepoxide hydrochloride,45.0
2021-07,England,Nottingham,antidepressant,Citalopram hydrobromide,16367.0
2021-07,England,Nottingham,antidepressant,Citalopram hydrochloride,75.0
2021-07,England,Nottingham,anxiolytic,Clobazam,449.0
2021-07,England,Nottingham,anxiolytic,Clomethiazole,8.0
2021-07,England,Nottingham,antidepressant,Clomipramine hydrochloride,336.0
2021-07,England,Nottingham,anxiolytic,Clonazepam,1116.0
2021-07,England,Nottingham,anxiolytic,Diazepam,4293.0
2021-07,England,Nottingham,antidepressant,Dosulepin hydrochloride,502.0
2021-07,England,Nottingham,antidepressant,Doxepin,19.0
2021-07,England,Nottingham,antidepressant,Duloxetine hydrochloride,3341.0
2021-07,England,Nottingham,antidepressant,Escitalopram,933.0
2021-07,England,Nottingham,antidepressant,Fluoxetine hydrochloride,7537.0
2021-07,England,Nottingham,antidepressant,Flupentixol decanoate,2.0
2021-07,England,Nottingham,antidepressant,Flupentixol hydrochloride,153.0
2021-07,England,Nottingham,antidepressant,Fluvoxamine maleate,16.0
2021-07,England,Nottingham,antidepressant,Imipramine hydrochloride,311.0
2021-07,England,Nottingham,antidepressant,Isocarboxazid,4.0
2021-07,England,Nottingham,antidepressant,Lofepramine hydrochloride,266.0
2021-07,England,Nottingham,anxiolytic,Loprazolam mesilate,8.0
2021-07,England,Nottingham,anxiolytic,Lorazepam,794.0
2021-07,England,Nottingham,anxiolytic,Lormetazepam,5.0
2021-07,England,Nottingham,anxiolytic,Melatonin,410.0
2021-07,England,Nottingham,anxiolytic,Midazolam hydrochloride,80.0
2021-07,England,Nottingham,anxiolytic,Midazolam maleate,24.0
2021-07,England,Nottingham,antidepressant,Mirtazapine,10054.0
2021-07,England,Nottingham,antidepressant,Moclobemide,7.0
2021-07,England,Nottingham,anxiolytic,Nitrazepam,284.0
2021-07,England,Nottingham,antidepressant,Nortriptyline,1158.0
2021-07,England,Nottingham,anxiolytic,Oxazepam,22.0
2021-07,England,Nottingham,antidepressant,Oxitriptan,1.0
2021-07,England,Nottingham,antidepressant,Paroxetine hydrochloride,990.0
2021-07,England,Nottingham,antidepressant,Phenelzine sulfate,3.0
2021-07,England,Nottingham,anxiolytic,Phenobarbital,171.0
2021-07,England,Nottingham,anxiolytic,Pregabalin,8527.0
2021-07,England,Nottingham,anxiolytic,Promethazine teoclate,38.0
2021-07,England,Nottingham,antidepressant,Reboxetine,12.0
2021-07,England,Nottingham,anxiolytic,Secobarbital sodium,1.0
2021-07,England,Nottingham,antidepressant,Sertraline hydrochloride,22278.0
2021-07,England,Nottingham,anxiolytic,Temazepam,528.0
2021-07,England,Nottingham,antidepressant,Tranylcypromine sulfate,3.0
2021-07,England,Nottingham,antidepressant,Trazodone hydrochloride,1965.0
2021-07,England,Nottingham,antidepressant,Trimipramine maleate,14.0
2021-07,England,Nottingham,antidepressant,Tryptophan,1.0
2021-07,England,Nottingham,antidepressant,Venlafaxine,5084.0
2021-07,England,Nottingham,antidepressant,Vortioxetine,126.0
2021-07,England,Nottingham,anxiolytic,Zolpidem tartrate,578.0
2021-07,England,Nottingham,anxiolytic,Zopiclone,4766.0
2021-07,England,Peterborough,antidepressant,Agomelatine,8.0
2021-07,England,Peterborough,antidepressant,Amitriptyline hydrochloride,8245.0
2021-07,England,Peterborough,antidepressant,Bupropion hydrochloride,11.0
2021-07,England,Peterborough,anxiolytic,Buspirone hydrochloride,88.0
2021-07,England,Peterborough,anxiolytic,Chloral hydrate,4.0
2021-07,England,Peterborough,anxiolytic,Chlordiazepoxide hydrochloride,12.0
2021-07,England,Peterborough,antidepressant,Citalopram hydrobromide,8080.0
2021-07,England,Peterborough,antidepressant,Citalopram hydrochloride,38.0
2021-07,England,Peterborough,anxiolytic,Clobazam,116.0
2021-07,England,Peterborough,anxiolytic,Clomethiazole,1.0
2021-07,England,Peterborough,antidepressant,Clomipramine hydrochloride,67.0
2021-07,England,Peterborough,anxiolytic,Clonazepam,501.0
2021-07,England,Peterborough,anxiolytic,Diazepam,1766.0
2021-07,England,Peterborough,antidepressant,Dosulepin hydrochloride,195.0
2021-07,England,Peterborough,antidepressant,Doxepin,2.0
2021-07,England,Peterborough,antidepressant,Duloxetine hydrochloride,784.0
2021-07,England,Peterborough,antidepressant,Escitalopram,505.0
2021-07,England,Peterborough,antidepressant,Fluoxetine hydrochloride,2900.0
2021-07,England,Peterborough,antidepressant,Flupentixol decanoate,44.0
2021-07,England,Peterborough,antidepressant,Flupentixol hydrochloride,68.0
2021-07,England,Peterborough,antidepressant,Fluvoxamine maleate,8.0
2021-07,England,Peterborough,antidepressant,Imipramine hydrochloride,115.0
2021-07,England,Peterborough,antidepressant,Lofepramine hydrochloride,25.0
2021-07,England,Peterborough,anxiolytic,Loprazolam mesilate,26.0
2021-07,England,Peterborough,anxiolytic,Lorazepam,640.0
2021-07,England,Peterborough,anxiolytic,Lormetazepam,11.0
2021-07,England,Peterborough,anxiolytic,Melatonin,558.0
2021-07,England,Peterborough,anxiolytic,Midazolam hydrochloride,25.0
2021-07,England,Peterborough,anxiolytic,Midazolam maleate,3.0
2021-07,England,Peterborough,antidepressant,Mirtazapine,3857.0
2021-07,England,Peterborough,antidepressant,Moclobemide,2.0
2021-07,England,Peterborough,anxiolytic,Nitrazepam,113.0
2021-07,England,Peterborough,antidepressant,Nortriptyline,390.0
2021-07,England,Peterborough,anxiolytic,Oxazepam,26.0
2021-07,England,Peterborough,anxiolytic,Paraldehyde,1.0
2021-07,England,Peterborough,antidepressant,Paroxetine hydrochloride,609.0
2021-07,England,Peterborough,antidepressant,Phenelzine sulfate,2.0
2021-07,England,Peterborough,anxiolytic,Phenobarbital,84.0
2021-07,England,Peterborough,anxiolytic,Pregabalin,3385.0
2021-07,England,Peterborough,anxiolytic,Promethazine teoclate,15.0
2021-07,England,Peterborough,antidepressant,Reboxetine,10.0
2021-07,England,Peterborough,antidepressant,Sertraline hydrochloride,9244.0
2021-07,England,Peterborough,anxiolytic,Sodium oxybate,7.0
2021-07,England,Peterborough,anxiolytic,Temazepam,328.0
2021-07,England,Peterborough,antidepressant,Tranylcypromine sulfate,2.0
2021-07,England,Peterborough,antidepressant,Trazodone hydrochloride,184.0
2021-07,England,Peterborough,antidepressant,Trimipramine maleate,9.0
2021-07,England,Peterborough,antidepressant,Tryptophan,1.0
2021-07,England,Peterborough,antidepressant,Venlafaxine,2442.0
2021-07,England,Peterborough,antidepressant,Vortioxetine,38.0
2021-07,England,Peterborough,anxiolytic,Zolpidem tartrate,299.0
2021-07,England,Peterborough,anxiolytic,Zopiclone,2172.0
2021-07,England,Plymouth,antidepressant,Agomelatine,17.0
2021-07,England,Plymouth,antidepressant,Amitriptyline hydrochloride,8253.0
2021-07,England,Plymouth,antidepressant,Bupropion hydrochloride,2.0
2021-07,England,Plymouth,anxiolytic,Buspirone hydrochloride,69.0
2021-07,England,Plymouth,anxiolytic,Chloral hydrate,5.0
2021-07,England,Plymouth,anxiolytic,Chlordiazepoxide hydrochloride,13.0
2021-07,England,Plymouth,antidepressant,Citalopram hydrobromide,6733.0
2021-07,England,Plymouth,antidepressant,Citalopram hydrochloride,20.0
2021-07,England,Plymouth,anxiolytic,Clobazam,121.0
2021-07,England,Plymouth,anxiolytic,Clomethiazole,2.0
2021-07,England,Plymouth,antidepressant,Clomipramine hydrochloride,82.0
2021-07,England,Plymouth,anxiolytic,Clonazepam,357.0
2021-07,England,Plymouth,anxiolytic,Diazepam,2536.0
2021-07,England,Plymouth,antidepressant,Dosulepin hydrochloride,157.0
2021-07,England,Plymouth,antidepressant,Doxepin,8.0
2021-07,England,Plymouth,antidepressant,Duloxetine hydrochloride,2054.0
2021-07,England,Plymouth,antidepressant,Escitalopram,403.0
2021-07,England,Plymouth,antidepressant,Fluoxetine hydrochloride,3484.0
2021-07,England,Plymouth,antidepressant,Flupentixol decanoate,2.0
2021-07,England,Plymouth,antidepressant,Flupentixol hydrochloride,56.0
2021-07,England,Plymouth,antidepressant,Fluvoxamine maleate,10.0
2021-07,England,Plymouth,antidepressant,Imipramine hydrochloride,131.0
2021-07,England,Plymouth,antidepressant,Lofepramine hydrochloride,83.0
2021-07,England,Plymouth,anxiolytic,Lorazepam,485.0
2021-07,England,Plymouth,anxiolytic,Lormetazepam,16.0
2021-07,England,Plymouth,anxiolytic,Melatonin,1339.0
2021-07,England,Plymouth,anxiolytic,Midazolam hydrochloride,25.0
2021-07,England,Plymouth,anxiolytic,Midazolam maleate,10.0
2021-07,England,Plymouth,antidepressant,Mirtazapine,7194.0
2021-07,England,Plymouth,antidepressant,Moclobemide,1.0
2021-07,England,Plymouth,anxiolytic,Nitrazepam,137.0
2021-07,England,Plymouth,antidepressant,Nortriptyline,315.0
2021-07,England,Plymouth,anxiolytic,Oxazepam,9.0
2021-07,England,Plymouth,antidepressant,Paroxetine hydrochloride,444.0
2021-07,England,Plymouth,antidepressant,Phenelzine sulfate,1.0
2021-07,England,Plymouth,anxiolytic,Phenobarbital,43.0
2021-07,England,Plymouth,anxiolytic,Pregabalin,4790.0
2021-07,England,Plymouth,anxiolytic,Promethazine teoclate,25.0
2021-07,England,Plymouth,antidepressant,Reboxetine,11.0
2021-07,England,Plymouth,antidepressant,Sertraline hydrochloride,9574.0
2021-07,England,Plymouth,anxiolytic,Sodium oxybate,3.0
2021-07,England,Plymouth,anxiolytic,Temazepam,236.0
2021-07,England,Plymouth,antidepressant,Tranylcypromine sulfate,7.0
2021-07,England,Plymouth,antidepressant,Trazodone hydrochloride,711.0
2021-07,England,Plymouth,antidepressant,Trimipramine maleate,25.0
2021-07,England,Plymouth,antidepressant,Venlafaxine,3514.0
2021-07,England,Plymouth,antidepressant,Vortioxetine,43.0
2021-07,England,Plymouth,anxiolytic,Zolpidem tartrate,281.0
2021-07,England,Plymouth,anxiolytic,Zopiclone,2927.0
2021-07,England,Sunderland,antidepressant,Agomelatine,50.0
2021-07,England,Sunderland,antidepressant,Amitriptyline hydrochloride,7505.0
2021-07,England,Sunderland,antidepressant,Bupropion hydrochloride,16.0
2021-07,England,Sunderland,anxiolytic,Buspirone hydrochloride,73.0
2021-07,England,Sunderland,anxiolytic,Chloral hydrate,3.0
2021-07,England,Sunderland,anxiolytic,Chlordiazepoxide hydrochloride,8.0
2021-07,England,Sunderland,antidepressant,Citalopram hydrobromide,6618.0
2021-07,England,Sunderland,antidepressant,Citalopram hydrochloride,18.0
2021-07,England,Sunderland,anxiolytic,Clobazam,156.0
2021-07,England,Sunderland,anxiolytic,Clomethiazole,10.0
2021-07,England,Sunderland,antidepressant,Clomipramine hydrochloride,76.0
2021-07,England,Sunderland,anxiolytic,Clonazepam,480.0
2021-07,England,Sunderland,anxiolytic,Cloral betaine,1.0
2021-07,England,Sunderland,anxiolytic,Diazepam,1250.0
2021-07,England,Sunderland,antidepressant,Dosulepin hydrochloride,185.0
2021-07,England,Sunderland,antidepressant,Doxepin,5.0
2021-07,England,Sunderland,antidepressant,Duloxetine hydrochloride,2387.0
2021-07,England,Sunderland,antidepressant,Escitalopram,559.0
2021-07,England,Sunderland,antidepressant,Fluoxetine hydrochloride,5252.0
2021-07,England,Sunderland,antidepressant,Flupentixol decanoate,4.0
2021-07,England,Sunderland,antidepressant,Flupentixol hydrochloride,51.0
2021-07,England,Sunderland,antidepressant,Fluvoxamine maleate,4.0
2021-07,England,Sunderland,antidepressant,Imipramine hydrochloride,23.0
2021-07,England,Sunderland,antidepressant,Lofepramine hydrochloride,121.0
2021-07,England,Sunderland,anxiolytic,Loprazolam mesilate,7.0
2021-07,England,Sunderland,anxiolytic,Lorazepam,315.0
2021-07,England,Sunderland,anxiolytic,Melatonin,785.0
2021-07,England,Sunderland,anxiolytic,Midazolam hydrochloride,18.0
2021-07,England,Sunderland,anxiolytic,Midazolam maleate,6.0
2021-07,England,Sunderland,antidepressant,Mirtazapine,8423.0
2021-07,England,Sunderland,antidepressant,Moclobemide,22.0
2021-07,England,Sunderland,anxiolytic,Nitrazepam,140.0
2021-07,England,Sunderland,antidepressant,Nortriptyline,435.0
2021-07,England,Sunderland,anxiolytic,Oxazepam,5.0
2021-07,England,Sunderland,antidepressant,Paroxetine hydrochloride,714.0
2021-07,England,Sunderland,anxiolytic,Phenobarbital,65.0
2021-07,England,Sunderland,anxiolytic,Pregabalin,3735.0
2021-07,England,Sunderland,anxiolytic,Promethazine teoclate,2.0
2021-07,England,Sunderland,antidepressant,Reboxetine,22.0
2021-07,England,Sunderland,antidepressant,Sertraline hydrochloride,10234.0
2021-07,England,Sunderland,anxiolytic,Temazepam,336.0
2021-07,England,Sunderland,antidepressant,Trazodone hydrochloride,1243.0
2021-07,England,Sunderland,antidepressant,Trimipramine maleate,16.0
2021-07,England,Sunderland,antidepressant,Venlafaxine,2602.0
2021-07,England,Sunderland,antidepressant,Vortioxetine,94.0
2021-07,England,Sunderland,anxiolytic,Zolpidem tartrate,114.0
2021-07,England,Sunderland,anxiolytic,Zopiclone,1128.0
2021-07,England,York,antidepressant,Amitriptyline hydrochloride,6653.0
2021-07,England,York,antidepressant,Bupropion hydrochloride,5.0
2021-07,England,York,anxiolytic,Buspirone hydrochloride,6.0
2021-07,England,York,anxiolytic,Chloral hydrate,1.0
2021-07,England,York,anxiolytic,Chlordiazepoxide hydrochloride,10.0
2021-07,England,York,antidepressant,Citalopram hydrobromide,5004.0
2021-07,England,York,antidepressant,Citalopram hydrochloride,14.0
2021-07,England,York,anxiolytic,Clobazam,118.0
2021-07,England,York,antidepressant,Clomipramine hydrochloride,124.0
2021-07,England,York,anxiolytic,Clonazepam,159.0
2021-07,England,York,anxiolytic,Diazepam,1198.0
2021-07,England,York,antidepressant,Dosulepin hydrochloride,142.0
2021-07,England,York,antidepressant,Doxepin,3.0
2021-07,England,York,antidepressant,Duloxetine hydrochloride,614.0
2021-07,England,York,antidepressant,Escitalopram,365.0
2021-07,England,York,antidepressant,Fluoxetine hydrochloride,2584.0
2021-07,England,York,antidepressant,Flupentixol decanoate,9.0
2021-07,England,York,antidepressant,Flupentixol hydrochloride,37.0
2021-07,England,York,antidepressant,Fluvoxamine maleate,6.0
2021-07,England,York,antidepressant,Imipramine hydrochloride,103.0
2021-07,England,York,antidepressant,Lofepramine hydrochloride,80.0
2021-07,England,York,anxiolytic,Lorazepam,318.0
2021-07,England,York,anxiolytic,Lormetazepam,4.0
2021-07,England,York,anxiolytic,Melatonin,397.0
2021-07,England,York,antidepressant,Mianserin hydrochloride,4.0
2021-07,England,York,anxiolytic,Midazolam hydrochloride,12.0
2021-07,England,York,anxiolytic,Midazolam maleate,4.0
2021-07,England,York,antidepressant,Mirtazapine,3635.0
2021-07,England,York,antidepressant,Moclobemide,4.0
2021-07,England,York,anxiolytic,Nitrazepam,122.0
2021-07,England,York,antidepressant,Nortriptyline,361.0
2021-07,England,York,anxiolytic,Oxazepam,8.0
2021-07,England,York,antidepressant,Paroxetine hydrochloride,347.0
2021-07,England,York,antidepressant,Phenelzine sulfate,1.0
2021-07,England,York,anxiolytic,Phenobarbital,46.0
2021-07,England,York,anxiolytic,Pregabalin,2835.0
2021-07,England,York,anxiolytic,Promethazine teoclate,6.0
2021-07,England,York,antidepressant,Reboxetine,10.0
2021-07,England,York,antidepressant,Sertraline hydrochloride,9597.0
2021-07,England,York,anxiolytic,Temazepam,192.0
2021-07,England,York,antidepressant,Trazodone hydrochloride,418.0
2021-07,England,York,antidepressant,Trimipramine maleate,2.0
2021-07,England,York,antidepressant,Venlafaxine,1347.0
2021-07,England,York,antidepressant,Vortioxetine,40.0
2021-07,England,York,anxiolytic,Zolpidem tartrate,107.0
2021-07,England,York,anxiolytic,Zopiclone,1242.0
2021-08,England,Birmingham,antidepressant,Agomelatine,10.0
2021-08,England,Birmingham,antidepressant,Amitriptyline hydrochloride,18422.0
2021-08,England,Birmingham,antidepressant,Bupropion hydrochloride,21.0
2021-08,England,Birmingham,anxiolytic,Buspirone hydrochloride,221.0
2021-08,England,Birmingham,anxiolytic,Chloral hydrate,13.0
2021-08,England,Birmingham,anxiolytic,Chlordiazepoxide hydrochloride,33.0
2021-08,England,Birmingham,antidepressant,Citalopram hydrobromide,17756.0
2021-08,England,Birmingham,antidepressant,Citalopram hydrochloride,128.0
2021-08,England,Birmingham,anxiolytic,Clobazam,688.0
2021-08,England,Birmingham,anxiolytic,Clomethiazole,18.0
2021-08,England,Birmingham,anxiolytic,Clomethiazole edisilate,2.0
2021-08,England,Birmingham,antidepressant,Clomipramine hydrochloride,218.0
2021-08,England,Birmingham,anxiolytic,Clonazepam,883.0
2021-08,England,Birmingham,anxiolytic,Diazepam,6606.0
2021-08,England,Birmingham,antidepressant,Dosulepin hydrochloride,479.0
2021-08,England,Birmingham,antidepressant,Doxepin,6.0
2021-08,England,Birmingham,antidepressant,Duloxetine hydrochloride,4172.0
2021-08,England,Birmingham,antidepressant,Escitalopram,1639.0
2021-08,England,Birmingham,antidepressant,Fluoxetine hydrochloride,7878.0
2021-08,England,Birmingham,antidepressant,Flupentixol decanoate,77.0
2021-08,England,Birmingham,antidepressant,Flupentixol hydrochloride,149.0
2021-08,England,Birmingham,antidepressant,Fluvoxamine maleate,50.0
2021-08,England,Birmingham,antidepressant,Imipramine hydrochloride,87.0
2021-08,England,Birmingham,antidepressant,Isocarboxazid,1.0
2021-08,England,Birmingham,antidepressant,Lofepramine hydrochloride,137.0
2021-08,England,Birmingham,anxiolytic,Loprazolam mesilate,13.0
2021-08,England,Birmingham,anxiolytic,Lorazepam,1925.0
2021-08,England,Birmingham,anxiolytic,Lormetazepam,9.0
2021-08,England,Birmingham,anxiolytic,Melatonin,2136.0
2021-08,England,Birmingham,anxiolytic,Midazolam hydrochloride,119.0
2021-08,England,Birmingham,anxiolytic,Midazolam maleate,17.0
2021-08,England,Birmingham,antidepressant,Mirtazapine,16254.0
2021-08,England,Birmingham,antidepressant,Moclobemide,18.0
2021-08,England,Birmingham,anxiolytic,Nitrazepam,387.0
2021-08,England,Birmingham,antidepressant,Nortriptyline,415.0
2021-08,England,Birmingham,anxiolytic,Oxazepam,31.0
2021-08,England,Birmingham,antidepressant,Paroxetine hydrochloride,1854.0
2021-08,England,Birmingham,anxiolytic,Phenobarbital,203.0
2021-08,England,Birmingham,anxiolytic,Pregabalin,13958.0
2021-08,England,Birmingham,anxiolytic,Promethazine teoclate,21.0
2021-08,England,Birmingham,antidepressant,Reboxetine,18.0
