date,city,chemical_substance,group ,items,actual_cost
2022-08,Plymouth,Pregabalin,anxiolytic,4484.0,8680.5542
2022-08,Plymouth,Promethazine teoclate,anxiolytic,18.0,49.6142
2022-08,Plymouth,Reboxetine,antidepressant,10.0,147.7003
2022-08,Plymouth,Sertraline hydrochloride,antidepressant,9714.0,14958.4704
2022-08,Plymouth,Sodium oxybate,anxiolytic,1.0,1345.7524
2022-08,Plymouth,Temazepam,anxiolytic,214.0,2926.4581
2022-08,Plymouth,Tranylcypromine sulfate,antidepressant,7.0,11902.1425
2022-08,Plymouth,Trazodone hydrochloride,antidepressant,651.0,1983.1254
2022-08,Plymouth,Trimipramine maleate,antidepressant,25.0,7299.1204
2022-08,Plymouth,Venlafaxine,antidepressant,3609.0,29035.0932
2022-08,Plymouth,Vortioxetine,antidepressant,44.0,818.6564
2022-08,Plymouth,Zolpidem tartrate,anxiolytic,275.0,240.873
2022-08,Plymouth,Zopiclone,anxiolytic,2741.0,1677.104
2022-08,Sunderland,Agomelatine,antidepressant,50.0,516.2012
2022-08,Sunderland,Amitriptyline hydrochloride,antidepressant,7413.0,7385.6375
2022-08,Sunderland,Bupropion hydrochloride,antidepressant,24.0,491.4274
2022-08,Sunderland,Buspirone hydrochloride,anxiolytic,61.0,339.3832
2022-08,Sunderland,Chloral hydrate,anxiolytic,2.0,532.7388
2022-08,Sunderland,Chlordiazepoxide hydrochloride,anxiolytic,8.0,27.1505
2022-08,Sunderland,Citalopram hydrobromide,antidepressant,6389.0,14685.0128
2022-08,Sunderland,Citalopram hydrochloride,antidepressant,13.0,119.633
2022-08,Sunderland,Clobazam,anxiolytic,158.0,4537.2989
2022-08,Sunderland,Clomethiazole,anxiolytic,7.0,88.5711
2022-08,Sunderland,Clomipramine hydrochloride,antidepressant,99.0,956.6454
2022-08,Sunderland,Clonazepam,anxiolytic,459.0,4694.1031
2022-08,Sunderland,Diazepam,anxiolytic,1175.0,2121.2116
2022-08,Sunderland,Dosulepin hydrochloride,antidepressant,190.0,1513.014
2022-08,Sunderland,Doxepin,antidepressant,6.0,635.0282
2022-08,Sunderland,Duloxetine hydrochloride,antidepressant,2513.0,12916.5265
2022-08,Sunderland,Escitalopram,antidepressant,599.0,768.2653
2022-08,Sunderland,Fluoxetine hydrochloride,antidepressant,4873.0,12524.7074
2022-08,Sunderland,Flupentixol decanoate,antidepressant,5.0,143.3534
2022-08,Sunderland,Flupentixol hydrochloride,antidepressant,102.0,188.4595
2022-08,Sunderland,Fluvoxamine maleate,antidepressant,2.0,74.6265
2022-08,Sunderland,Imipramine hydrochloride,antidepressant,18.0,46.7709
2022-08,Sunderland,Lofepramine hydrochloride,antidepressant,121.0,967.7057
2022-08,Sunderland,Loprazolam mesilate,anxiolytic,5.0,37.04
2022-08,Sunderland,Lorazepam,anxiolytic,272.0,1950.3389
2022-08,Sunderland,Lormetazepam,anxiolytic,2.0,66.2969
2022-08,Sunderland,Melatonin,anxiolytic,935.0,40341.6886
2022-08,Sunderland,Midazolam hydrochloride,anxiolytic,26.0,2475.0766
2022-08,Sunderland,Midazolam maleate,anxiolytic,10.0,1154.769
2022-08,Sunderland,Mirtazapine,antidepressant,8536.0,7011.2215
2022-08,Sunderland,Moclobemide,antidepressant,22.0,412.4375
2022-08,Sunderland,Nitrazepam,anxiolytic,139.0,277.9782
2022-08,Sunderland,Nortriptyline,antidepressant,542.0,1204.6979
2022-08,Sunderland,Oxazepam,anxiolytic,1.0,4.1992
2022-08,Sunderland,Paraldehyde,anxiolytic,1.0,24.3105
2022-08,Sunderland,Paroxetine hydrochloride,antidepressant,703.0,1405.2353
2022-08,Sunderland,Phenobarbital,anxiolytic,57.0,510.4471
2022-08,Sunderland,Pregabalin,anxiolytic,3840.0,7490.8458
2022-08,Sunderland,Promethazine teoclate,anxiolytic,4.0,9.0343
2022-08,Sunderland,Reboxetine,antidepressant,10.0,150.6254
2022-08,Sunderland,Sertraline hydrochloride,antidepressant,10580.0,9873.2347
2022-08,Sunderland,Temazepam,anxiolytic,336.0,3537.0526
2022-08,Sunderland,Trazodone hydrochloride,antidepressant,1297.0,2338.0152
2022-08,Sunderland,Trimipramine maleate,antidepressant,9.0,2156.9852
2022-08,Sunderland,Venlafaxine,antidepressant,2560.0,12956.819
2022-08,Sunderland,Vortioxetine,antidepressant,128.0,1611.5516
2022-08,Sunderland,Zolpidem tartrate,anxiolytic,95.0,99.1845
2022-08,Sunderland,Zopiclone,anxiolytic,996.0,553.5204
2022-08,York,Amitriptyline hydrochloride,antidepressant,7025.0,10852.6882
2022-08,York,Bupropion hydrochloride,antidepressant,10.0,293.2101
2022-08,York,Buspirone hydrochloride,anxiolytic,22.0,317.6871
2022-08,York,Chloral hydrate,anxiolytic,2.0,422.6245
2022-08,York,Chlordiazepoxide hydrochloride,anxiolytic,7.0,77.7491
2022-08,York,Citalopram hydrobromide,antidepressant,5300.0,16294.9744
2022-08,York,Citalopram hydrochloride,antidepressant,11.0,97.2073
2022-08,York,Clobazam,anxiolytic,108.0,6051.5589
2022-08,York,Clomipramine hydrochloride,antidepressant,90.0,1419.4667
2022-08,York,Clonazepam,anxiolytic,162.0,2699.207
2022-08,York,Diazepam,anxiolytic,1237.0,4853.9666
2022-08,York,Dosulepin hydrochloride,antidepressant,111.0,988.8643
2022-08,York,Doxepin,antidepressant,2.0,271.964
2022-08,York,Duloxetine hydrochloride,antidepressant,774.0,5590.1229
2022-08,York,Escitalopram,antidepressant,464.0,855.8946
2022-08,York,Fluoxetine hydrochloride,antidepressant,2868.0,10111.1818
2022-08,York,Flupentixol decanoate,antidepressant,16.0,369.331
2022-08,York,Flupentixol hydrochloride,antidepressant,28.0,115.4903
2022-08,York,Fluvoxamine maleate,antidepressant,9.0,257.4956
2022-08,York,Imipramine hydrochloride,antidepressant,111.0,450.5678
2022-08,York,Lofepramine hydrochloride,antidepressant,82.0,1457.1601
2022-08,York,Loprazolam mesilate,anxiolytic,2.0,35.0299
2022-08,York,Lorazepam,anxiolytic,314.0,3338.7461
2022-08,York,Lormetazepam,anxiolytic,6.0,120.905
2022-08,York,Melatonin,anxiolytic,460.0,25225.9079
2022-08,York,Mianserin hydrochloride,antidepressant,2.0,124.537
2022-08,York,Midazolam hydrochloride,anxiolytic,19.0,1783.5039
2022-08,York,Midazolam maleate,anxiolytic,2.0,171.0709
2022-08,York,Mirtazapine,antidepressant,3968.0,4564.2911
2022-08,York,Moclobemide,antidepressant,4.0,168.6752
2022-08,York,Nitrazepam,anxiolytic,127.0,310.8941
2022-08,York,Nortriptyline,antidepressant,388.0,1504.9691
2022-08,York,Oxazepam,anxiolytic,4.0,33.5436
2022-08,York,Paroxetine hydrochloride,antidepressant,371.0,1300.7839
2022-08,York,Phenelzine sulfate,antidepressant,1.0,112.1574
2022-08,York,Phenobarbital,anxiolytic,39.0,455.4708
2022-08,York,Pregabalin,anxiolytic,3149.0,8613.1152
2022-08,York,Promethazine teoclate,anxiolytic,4.0,14.6752
2022-08,York,Reboxetine,antidepressant,8.0,175.0847
2022-08,York,Sertraline hydrochloride,antidepressant,11104.0,14403.9938
2022-08,York,Temazepam,anxiolytic,181.0,2979.5659
2022-08,York,Trazodone hydrochloride,antidepressant,411.0,2219.2425
2022-08,York,Trimipramine maleate,antidepressant,1.0,749.5148
2022-08,York,Venlafaxine,antidepressant,1491.0,12501.0825
2022-08,York,Vortioxetine,antidepressant,64.0,1512.8271
2022-08,York,Zolpidem tartrate,anxiolytic,63.0,58.6528
2022-08,York,Zopiclone,anxiolytic,1205.0,739.1049
2022-09,Birmingham,Agomelatine,antidepressant,9.0,225.4161
2022-09,Birmingham,Amitriptyline hydrochloride,antidepressant,20410.0,28674.2869
2022-09,Birmingham,Bupropion hydrochloride,antidepressant,34.0,1350.296
2022-09,Birmingham,Buspirone hydrochloride,anxiolytic,299.0,4298.4554
2022-09,Birmingham,Chloral hydrate,anxiolytic,8.0,4148.3353
2022-09,Birmingham,Chlordiazepoxide hydrochloride,anxiolytic,42.0,376.8074
2022-09,Birmingham,Citalopram hydrobromide,antidepressant,18391.0,54059.8366
2022-09,Birmingham,Citalopram hydrochloride,antidepressant,130.0,1136.7617
2022-09,Birmingham,Clobazam,anxiolytic,809.0,34554.1657
2022-09,Birmingham,Clomethiazole,anxiolytic,18.0,554.2488
2022-09,Birmingham,Clomethiazole edisilate,anxiolytic,2.0,61.0968
2022-09,Birmingham,Clomipramine hydrochloride,antidepressant,233.0,4362.8708
2022-09,Birmingham,Clonazepam,anxiolytic,962.0,21764.7641
2022-09,Birmingham,Diazepam,anxiolytic,6596.0,19204.9208
2022-09,Birmingham,Dosulepin hydrochloride,antidepressant,453.0,7063.5843
2022-09,Birmingham,Doxepin,antidepressant,5.0,1141.3058
2022-09,Birmingham,Duloxetine hydrochloride,antidepressant,4832.0,34968.3925
2022-09,Birmingham,Escitalopram,antidepressant,1877.0,4587.1293
2022-09,Birmingham,Fluoxetine hydrochloride,antidepressant,8557.0,37656.4949
2022-09,Birmingham,Flupentixol decanoate,antidepressant,50.0,1128.7925
2022-09,Birmingham,Flupentixol hydrochloride,antidepressant,185.0,762.7504
2022-09,Birmingham,Fluvoxamine maleate,antidepressant,51.0,1159.6385
2022-09,Birmingham,Imipramine hydrochloride,antidepressant,66.0,395.2699
2022-09,Birmingham,Isocarboxazid,antidepressant,2.0,698.5109
2022-09,Birmingham,Lofepramine hydrochloride,antidepressant,128.0,2456.1561
2022-09,Birmingham,Loprazolam mesilate,anxiolytic,14.0,376.4774
2022-09,Birmingham,Lorazepam,anxiolytic,1964.0,16050.0999
2022-09,Birmingham,Lormetazepam,anxiolytic,10.0,278.2893
2022-09,Birmingham,Melatonin,anxiolytic,1938.0,161353.3889
2022-09,Birmingham,Midazolam hydrochloride,anxiolytic,234.0,22450.1345
2022-09,Birmingham,Midazolam maleate,anxiolytic,17.0,4535.6314
2022-09,Birmingham,Mirtazapine,antidepressant,18264.0,22930.2147
2022-09,Birmingham,Moclobemide,antidepressant,13.0,396.4241
2022-09,Birmingham,Nitrazepam,anxiolytic,379.0,3945.4797
2022-09,Birmingham,Nortriptyline,antidepressant,529.0,3972.3913
2022-09,Birmingham,Oxazepam,anxiolytic,17.0,148.4453
2022-09,Birmingham,Paroxetine hydrochloride,antidepressant,1937.0,6405.0979
2022-09,Birmingham,Phenelzine sulfate,antidepressant,2.0,1654.2338
2022-09,Birmingham,Phenobarbital,anxiolytic,222.0,7538.2908
2022-09,Birmingham,Phenobarbital sodium,anxiolytic,1.0,123.764
2022-09,Birmingham,Pregabalin,anxiolytic,15572.0,41576.1505
2022-09,Birmingham,Promethazine teoclate,anxiolytic,60.0,254.3924
2022-09,Birmingham,Reboxetine,antidepressant,24.0,389.1297
2022-09,Birmingham,Sertraline hydrochloride,antidepressant,32065.0,47413.8069
2022-09,Birmingham,Temazepam,anxiolytic,710.0,16362.9875
2022-09,Birmingham,Tranylcypromine sulfate,antidepressant,1.0,910.6146
2022-09,Birmingham,Trazodone hydrochloride,antidepressant,361.0,1200.5733
2022-09,Birmingham,Trimipramine maleate,antidepressant,10.0,2595.2619
2022-09,Birmingham,Tryptophan,antidepressant,5.0,152.1577
2022-09,Birmingham,Venlafaxine,antidepressant,7877.0,62329.9913
2022-09,Birmingham,Vortioxetine,antidepressant,211.0,4141.4397
2022-09,Birmingham,Zolpidem tartrate,anxiolytic,1021.0,1102.3787
2022-09,Birmingham,Zopiclone,anxiolytic,7269.0,4755.6818
2022-09,Brighton,Agomelatine,antidepressant,3.0,105.1793
2022-09,Brighton,Amitriptyline hydrochloride,antidepressant,3894.0,5354.449
2022-09,Brighton,Bupropion hydrochloride,antidepressant,64.0,2321.0297
2022-09,Brighton,Buspirone hydrochloride,anxiolytic,60.0,653.4583
2022-09,Brighton,Chloral hydrate,anxiolytic,2.0,1599.3364
2022-09,Brighton,Chlordiazepoxide hydrochloride,anxiolytic,4.0,47.3238
2022-09,Brighton,Citalopram hydrobromide,antidepressant,3880.0,11308.7037
2022-09,Brighton,Citalopram hydrochloride,antidepressant,20.0,172.0141
2022-09,Brighton,Clobazam,anxiolytic,88.0,1485.4028
2022-09,Brighton,Clomethiazole,anxiolytic,2.0,229.1278
2022-09,Brighton,Clomipramine hydrochloride,antidepressant,67.0,990.1234
2022-09,Brighton,Clonazepam,anxiolytic,405.0,5048.5984
2022-09,Brighton,Diazepam,anxiolytic,2819.0,3364.7578
2022-09,Brighton,Dosulepin hydrochloride,antidepressant,110.0,1514.0508
2022-09,Brighton,Doxepin,antidepressant,2.0,666.4514
2022-09,Brighton,Duloxetine hydrochloride,antidepressant,1982.0,11353.1896
2022-09,Brighton,Escitalopram,antidepressant,656.0,1539.2836
2022-09,Brighton,Fluoxetine hydrochloride,antidepressant,1997.0,8099.5182
2022-09,Brighton,Flupentixol decanoate,antidepressant,4.0,100.9398
2022-09,Brighton,Flupentixol hydrochloride,antidepressant,22.0,53.5278
2022-09,Brighton,Fluvoxamine maleate,antidepressant,8.0,218.7002
2022-09,Brighton,Imipramine hydrochloride,antidepressant,13.0,77.9639
2022-09,Brighton,Lofepramine hydrochloride,antidepressant,6.0,70.8053
2022-09,Brighton,Loprazolam mesilate,anxiolytic,9.0,157.7219
2022-09,Brighton,Lorazepam,anxiolytic,296.0,1934.7962
2022-09,Brighton,Lormetazepam,anxiolytic,2.0,15.7218
2022-09,Brighton,Melatonin,anxiolytic,1441.0,33774.8704
2022-09,Brighton,Midazolam hydrochloride,anxiolytic,34.0,3180.1558
2022-09,Brighton,Midazolam maleate,anxiolytic,6.0,2067.8848
2022-09,Brighton,Mirtazapine,antidepressant,4583.0,3966.2909
2022-09,Brighton,Moclobemide,antidepressant,7.0,172.3155
2022-09,Brighton,Nitrazepam,anxiolytic,172.0,2576.2521
2022-09,Brighton,Nortriptyline,antidepressant,222.0,656.1797
2022-09,Brighton,Oxazepam,anxiolytic,50.0,72.1767
2022-09,Brighton,Paroxetine hydrochloride,antidepressant,271.0,749.8816
2022-09,Brighton,Phenelzine sulfate,antidepressant,1.0,94.3281
2022-09,Brighton,Phenobarbital,anxiolytic,41.0,1175.8192
2022-09,Brighton,Pregabalin,anxiolytic,3026.0,6444.174
2022-09,Brighton,Promethazine teoclate,anxiolytic,6.0,31.0001
2022-09,Brighton,Reboxetine,antidepressant,12.0,143.1453
2022-09,Brighton,Sertraline hydrochloride,antidepressant,6752.0,10822.7993
2022-09,Brighton,Temazepam,anxiolytic,447.0,8190.096
2022-09,Brighton,Tranylcypromine sulfate,antidepressant,3.0,8650.7586
2022-09,Brighton,Trazodone hydrochloride,antidepressant,651.0,1418.9359
2022-09,Brighton,Trimipramine maleate,antidepressant,10.0,1579.6352
2022-09,Brighton,Venlafaxine,antidepressant,1888.0,14874.1246
2022-09,Brighton,Vortioxetine,antidepressant,292.0,6571.2279
2022-09,Brighton,Zolpidem tartrate,anxiolytic,753.0,636.6849
2022-09,Brighton,Zopiclone,anxiolytic,1868.0,1119.851
2022-09,Bristol,Agomelatine,antidepressant,30.0,662.5213
2022-09,Bristol,Amitriptyline hydrochloride,antidepressant,17015.0,25677.3771
2022-09,Bristol,Bupropion hydrochloride,antidepressant,82.0,3122.4317
2022-09,Bristol,Buspirone hydrochloride,anxiolytic,39.0,412.1468
2022-09,Bristol,Chloral hydrate,anxiolytic,11.0,3243.4727
2022-09,Bristol,Chlordiazepoxide hydrochloride,anxiolytic,22.0,161.4861
2022-09,Bristol,Citalopram hydrobromide,antidepressant,15260.0,51526.9914
2022-09,Bristol,Citalopram hydrochloride,antidepressant,89.0,896.4799
2022-09,Bristol,Clobazam,anxiolytic,302.0,10971.1601
2022-09,Bristol,Clomethiazole,anxiolytic,29.0,344.5513
2022-09,Bristol,Clomipramine hydrochloride,antidepressant,201.0,3142.6447
2022-09,Bristol,Clonazepam,anxiolytic,929.0,12578.5186
2022-09,Bristol,Diazepam,anxiolytic,6758.0,14015.1057
2022-09,Bristol,Dosulepin hydrochloride,antidepressant,378.0,4577.8073
2022-09,Bristol,Doxepin,antidepressant,58.0,9966.4045
2022-09,Bristol,Duloxetine hydrochloride,antidepressant,3735.0,24361.6815
2022-09,Bristol,Escitalopram,antidepressant,2182.0,4826.4084
2022-09,Bristol,Fluoxetine hydrochloride,antidepressant,6314.0,28923.3162
2022-09,Bristol,Flupentixol decanoate,antidepressant,51.0,836.6716
2022-09,Bristol,Flupentixol hydrochloride,antidepressant,162.0,536.1998
2022-09,Bristol,Fluvoxamine maleate,antidepressant,37.0,834.3325
2022-09,Bristol,Imipramine hydrochloride,antidepressant,76.0,322.6701
2022-09,Bristol,Isocarboxazid,antidepressant,6.0,1281.0291
2022-09,Bristol,Lofepramine hydrochloride,antidepressant,158.0,2101.9075
2022-09,Bristol,Loprazolam mesilate,anxiolytic,3.0,52.5073
2022-09,Bristol,Lorazepam,anxiolytic,1131.0,9119.3972
2022-09,Bristol,Lormetazepam,anxiolytic,12.0,354.9395
2022-09,Bristol,Melatonin,anxiolytic,1224.0,66376.8005
2022-09,Bristol,Midazolam hydrochloride,anxiolytic,135.0,11757.2425
2022-09,Bristol,Midazolam maleate,anxiolytic,19.0,2876.9177
2022-09,Bristol,Mirtazapine,antidepressant,15931.0,18766.8977
2022-09,Bristol,Moclobemide,antidepressant,8.0,374.4575
2022-09,Bristol,Nitrazepam,anxiolytic,268.0,1047.5929
2022-09,Bristol,Nortriptyline,antidepressant,966.0,4645.2323
2022-09,Bristol,Oxazepam,anxiolytic,46.0,194.9488
2022-09,Bristol,Paroxetine hydrochloride,antidepressant,1414.0,5418.3384
2022-09,Bristol,Phenelzine sulfate,antidepressant,4.0,188.881
2022-09,Bristol,Phenobarbital,anxiolytic,127.0,1092.2512
2022-09,Bristol,Pregabalin,anxiolytic,8078.0,19476.8923
2022-09,Bristol,Promethazine teoclate,anxiolytic,51.0,127.6097
2022-09,Bristol,Reboxetine,antidepressant,30.0,540.4274
2022-09,Bristol,Sertraline hydrochloride,antidepressant,27122.0,43051.0194
2022-09,Bristol,Sodium oxybate,anxiolytic,1.0,2691.8896
2022-09,Bristol,Temazepam,anxiolytic,531.0,11601.0585
2022-09,Bristol,Tranylcypromine sulfate,antidepressant,3.0,6829.5541
2022-09,Bristol,Trazodone hydrochloride,antidepressant,610.0,2030.1498
2022-09,Bristol,Trimipramine maleate,antidepressant,26.0,5405.3985
2022-09,Bristol,Venlafaxine,antidepressant,5686.0,40472.6472
2022-09,Bristol,Vortioxetine,antidepressant,189.0,4499.096
2022-09,Bristol,Zolpidem tartrate,anxiolytic,568.0,518.7733
2022-09,Bristol,Zopiclone,anxiolytic,5719.0,3493.2586
2022-09,Canterbury,Agomelatine,antidepressant,21.0,506.9254
2022-09,Canterbury,Amitriptyline hydrochloride,antidepressant,1455.0,2401.4951
2022-09,Canterbury,Bupropion hydrochloride,antidepressant,6.0,263.197
2022-09,Canterbury,Buspirone hydrochloride,anxiolytic,23.0,467.5314
2022-09,Canterbury,Chloral hydrate,anxiolytic,1.0,913.1944
2022-09,Canterbury,Chlordiazepoxide hydrochloride,anxiolytic,3.0,7.5342
2022-09,Canterbury,Citalopram hydrobromide,antidepressant,1662.0,5123.0431
2022-09,Canterbury,Citalopram hydrochloride,antidepressant,11.0,231.6472
2022-09,Canterbury,Clobazam,anxiolytic,51.0,1305.3043
2022-09,Canterbury,Clomethiazole,anxiolytic,3.0,88.1158
2022-09,Canterbury,Clomipramine hydrochloride,antidepressant,15.0,196.1422
2022-09,Canterbury,Clonazepam,anxiolytic,151.0,2222.5823
2022-09,Canterbury,Diazepam,anxiolytic,597.0,1712.9331
2022-09,Canterbury,Dosulepin hydrochloride,antidepressant,78.0,1113.4892
2022-09,Canterbury,Doxepin,antidepressant,5.0,699.2902
2022-09,Canterbury,Duloxetine hydrochloride,antidepressant,653.0,5957.2983
2022-09,Canterbury,Escitalopram,antidepressant,681.0,1731.1497
2022-09,Canterbury,Fluoxetine hydrochloride,antidepressant,853.0,3910.8439
2022-09,Canterbury,Flupentixol decanoate,antidepressant,6.0,112.4083
2022-09,Canterbury,Flupentixol hydrochloride,antidepressant,5.0,22.841
2022-09,Canterbury,Fluvoxamine maleate,antidepressant,5.0,126.4494
2022-09,Canterbury,Imipramine hydrochloride,antidepressant,6.0,24.806
2022-09,Canterbury,Lofepramine hydrochloride,antidepressant,6.0,122.0006
2022-09,Canterbury,Loprazolam mesilate,anxiolytic,4.0,81.5821
2022-09,Canterbury,Lorazepam,anxiolytic,54.0,518.7777
2022-09,Canterbury,Lormetazepam,anxiolytic,1.0,16.6217
2022-09,Canterbury,Melatonin,anxiolytic,206.0,15148.9954
2022-09,Canterbury,Midazolam hydrochloride,anxiolytic,22.0,1837.4519
2022-09,Canterbury,Midazolam maleate,anxiolytic,5.0,1197.6483
2022-09,Canterbury,Mirtazapine,antidepressant,1187.0,1532.5956
2022-09,Canterbury,Moclobemide,antidepressant,1.0,57.9504
2022-09,Canterbury,Nitrazepam,anxiolytic,26.0,87.9202
2022-09,Canterbury,Nortriptyline,antidepressant,141.0,708.0759
2022-09,Canterbury,Oxazepam,anxiolytic,46.0,280.3012
2022-09,Canterbury,Paraldehyde,anxiolytic,1.0,17.3974
2022-09,Canterbury,Paroxetine hydrochloride,antidepressant,102.0,419.7518
2022-09,Canterbury,Phenelzine sulfate,antidepressant,2.0,395.0335
2022-09,Canterbury,Phenobarbital,anxiolytic,20.0,419.2158
2022-09,Canterbury,Pregabalin,anxiolytic,1363.0,3652.3704
2022-09,Canterbury,Promethazine teoclate,anxiolytic,2.0,19.7933
2022-09,Canterbury,Reboxetine,antidepressant,1.0,17.6872
2022-09,Canterbury,Sertraline hydrochloride,antidepressant,2381.0,3868.3902
2022-09,Canterbury,Temazepam,anxiolytic,37.0,1147.2404
2022-09,Canterbury,Trazodone hydrochloride,antidepressant,62.0,232.0426
2022-09,Canterbury,Trimipramine maleate,antidepressant,3.0,2771.2189
2022-09,Canterbury,Venlafaxine,antidepressant,509.0,4122.5937
2022-09,Canterbury,Vortioxetine,antidepressant,46.0,1479.1021
2022-09,Canterbury,Zolpidem tartrate,anxiolytic,63.0,69.8598
2022-09,Canterbury,Zopiclone,anxiolytic,443.0,315.1698
2022-09,Exeter,Agomelatine,antidepressant,5.0,105.2041
2022-09,Exeter,Amitriptyline hydrochloride,antidepressant,4248.0,5110.7787
2022-09,Exeter,Bupropion hydrochloride,antidepressant,18.0,603.4149
2022-09,Exeter,Buspirone hydrochloride,anxiolytic,23.0,283.7483
2022-09,Exeter,Chloral hydrate,anxiolytic,3.0,2130.8982
2022-09,Exeter,Chlordiazepoxide hydrochloride,anxiolytic,4.0,111.4615
2022-09,Exeter,Citalopram hydrobromide,antidepressant,3797.0,11208.239
2022-09,Exeter,Citalopram hydrochloride,antidepressant,8.0,74.7677
2022-09,Exeter,Clobazam,anxiolytic,80.0,2827.6809
2022-09,Exeter,Clomethiazole,anxiolytic,1.0,85.9534
