date,country,group,chemical_substance,items
2025-05,England,Antidepressants,Imipramine hydrochloride,842.0
2025-05,England,Antidepressants,Isocarboxazid,28.0
2025-05,England,Antidepressants,Lofepramine hydrochloride,974.0
2025-05,England,Anxiolytics,Loprazolam mesilate,46.0
2025-05,England,Anxiolytics,Lorazepam,8217.0
2025-05,England,Anxiolytics,Lormetazepam,45.0
2025-05,England,Anxiolytics,Melatonin,36725.0
2025-05,England,Antidepressants,Mianserin hydrochloride,23.0
2025-05,England,Anxiolytics,Midazolam hydrochloride,1611.0
2025-05,England,Anxiolytics,Midazolam maleate,248.0
2025-05,England,Antidepressants,Mirtazapine,131240.0
2025-05,England,Antidepressants,Moclobemide,78.0
2025-05,England,Anxiolytics,Nitrazepam,1704.0
2025-05,England,Antidepressants,Nortriptyline,10337.0
2025-05,England,Anxiolytics,Oxazepam,199.0
2025-05,England,Anxiolytics,Paraldehyde,64.0
2025-05,England,Antidepressants,Paroxetine hydrochloride,11962.0
2025-05,England,Antidepressants,Phenelzine sulfate,45.0
2025-05,England,Anxiolytics,Phenobarbital,1105.0
2025-05,England,Anxiolytics,Phenobarbital sodium,1.0
2025-05,England,Anxiolytics,Pregabalin,80332.0
2025-05,England,Anxiolytics,Promethazine teoclate,288.0
2025-05,England,Antidepressants,Reboxetine,106.0
2025-05,England,Antidepressants,Sertraline hydrochloride,217606.0
2025-05,England,Anxiolytics,Sodium oxybate,10.0
2025-05,England,Anxiolytics,Temazepam,2600.0
2025-05,England,Antidepressants,Tranylcypromine sulfate,48.0
2025-05,England,Antidepressants,Trazodone hydrochloride,6525.0
2025-05,England,Antidepressants,Trimipramine maleate,238.0
2025-05,England,Antidepressants,Venlafaxine,50829.0
2025-05,England,Antidepressants,Vortioxetine,4086.0
2025-05,England,Anxiolytics,Zolpidem tartrate,6324.0
2025-05,England,Anxiolytics,Zopiclone,42029.0
2025-05,England,Antidepressants,Agomelatine,325.0
2025-05,England,Antidepressants,Amitriptyline hydrochloride,284807.0
2025-05,England,Antidepressants,Bupropion hydrochloride,380.0
2025-05,England,Anxiolytics,Buspirone hydrochloride,3563.0
2025-05,England,Anxiolytics,Chloral hydrate,151.0
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,314.0
2025-05,England,Antidepressants,Citalopram hydrobromide,219218.0
2025-05,England,Antidepressants,Citalopram hydrochloride,1196.0
2025-05,England,Anxiolytics,Clobazam,7076.0
2025-05,England,Anxiolytics,Clomethiazole,29.0
2025-05,England,Anxiolytics,Clomethiazole edisilate,51.0
2025-05,England,Antidepressants,Clomipramine hydrochloride,3485.0
2025-05,England,Anxiolytics,Clonazepam,15592.0
2025-05,England,Anxiolytics,Daridorexant,1721.0
2025-05,England,Anxiolytics,Diazepam,67244.0
2025-05,England,Antidepressants,Dosulepin hydrochloride,4904.0
2025-05,England,Antidepressants,Doxepin,178.0
2025-05,England,Antidepressants,Duloxetine hydrochloride,79346.0
2025-05,England,Antidepressants,Escitalopram,30343.0
2025-05,England,Antidepressants,Fluoxetine hydrochloride,124236.0
2025-05,England,Antidepressants,Fluvoxamine maleate,336.0
2025-05,England,Antidepressants,Imipramine hydrochloride,1797.0
2025-05,England,Antidepressants,Isocarboxazid,23.0
2025-05,England,Antidepressants,Lofepramine hydrochloride,2257.0
2025-05,England,Anxiolytics,Loprazolam mesilate,139.0
2025-05,England,Anxiolytics,Lorazepam,20471.0
2025-05,England,Anxiolytics,Lormetazepam,127.0
2025-05,England,Anxiolytics,Melatonin,40994.0
2025-05,England,Antidepressants,Mianserin hydrochloride,9.0
2025-05,England,Anxiolytics,Midazolam hydrochloride,1652.0
2025-05,England,Anxiolytics,Midazolam maleate,267.0
2025-05,England,Antidepressants,Mirtazapine,204731.0
2025-05,England,Antidepressants,Moclobemide,106.0
2025-05,England,Anxiolytics,Nitrazepam,3922.0
2025-05,England,Antidepressants,Nortriptyline,15475.0
2025-05,England,Anxiolytics,Oxazepam,561.0
2025-05,England,Anxiolytics,Paraldehyde,44.0
2025-05,England,Antidepressants,Paroxetine hydrochloride,20421.0
2025-05,England,Antidepressants,Phenelzine sulfate,62.0
2025-05,England,Anxiolytics,Phenobarbital,2239.0
2025-05,England,Anxiolytics,Phenobarbital sodium,1.0
2025-05,England,Anxiolytics,Pregabalin,173928.0
2025-05,England,Anxiolytics,Promethazine teoclate,492.0
2025-05,England,Antidepressants,Reboxetine,277.0
2025-05,England,Antidepressants,Sertraline hydrochloride,426335.0
2025-05,England,Anxiolytics,Sodium oxybate,36.0
2025-05,England,Anxiolytics,Temazepam,4806.0
2025-05,England,Antidepressants,Tranylcypromine sulfate,42.0
2025-05,England,Antidepressants,Trazodone hydrochloride,14197.0
2025-05,England,Antidepressants,Trimipramine maleate,130.0
2025-05,England,Antidepressants,Venlafaxine,102682.0
2025-05,England,Antidepressants,Vortioxetine,6267.0
2025-05,England,Anxiolytics,Zolpidem tartrate,8870.0
2025-05,England,Anxiolytics,Zopiclone,70203.0
2025-05,England,Antidepressants,Agomelatine,406.0
2025-05,England,Antidepressants,Amitriptyline hydrochloride,288497.0
2025-05,England,Antidepressants,Bupropion hydrochloride,324.0
2025-05,England,Anxiolytics,Buspirone hydrochloride,3009.0
2025-05,England,Anxiolytics,Chloral hydrate,138.0
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,307.0
2025-05,England,Antidepressants,Citalopram hydrobromide,190283.0
2025-05,England,Antidepressants,Citalopram hydrochloride,853.0
2025-05,England,Anxiolytics,Clobazam,4839.0
2025-05,England,Anxiolytics,Clomethiazole,128.0
2025-05,England,Antidepressants,Clomipramine hydrochloride,3378.0
2025-05,England,Anxiolytics,Clonazepam,13508.0
2025-05,England,Anxiolytics,Daridorexant,458.0
2025-05,England,Anxiolytics,Diazepam,43382.0
2025-05,England,Antidepressants,Dosulepin hydrochloride,3612.0
2025-05,England,Antidepressants,Doxepin,282.0
2025-05,England,Antidepressants,Duloxetine hydrochloride,103501.0
2025-05,England,Antidepressants,Escitalopram,22802.0
2025-05,England,Antidepressants,Fluoxetine hydrochloride,149505.0
2025-05,England,Antidepressants,Fluvoxamine maleate,323.0
2025-05,England,Antidepressants,Imipramine hydrochloride,1506.0
2025-05,England,Antidepressants,Isocarboxazid,6.0
2025-05,England,Antidepressants,Lofepramine hydrochloride,2422.0
2025-05,England,Anxiolytics,Loprazolam mesilate,130.0
2025-05,England,Anxiolytics,Lorazepam,12171.0
2025-05,England,Anxiolytics,Lormetazepam,151.0
2025-05,England,Anxiolytics,Melatonin,31716.0
2025-05,England,Antidepressants,Mianserin hydrochloride,15.0
2025-05,England,Anxiolytics,Midazolam hydrochloride,1266.0
2025-05,England,Anxiolytics,Midazolam maleate,276.0
2025-05,England,Antidepressants,Mirtazapine,229791.0
2025-05,England,Antidepressants,Moclobemide,117.0
2025-05,England,Anxiolytics,Nitrazepam,4187.0
2025-05,England,Antidepressants,Nortriptyline,15953.0
2025-05,England,Anxiolytics,Oxazepam,595.0
2025-05,England,Anxiolytics,Paraldehyde,29.0
2025-05,England,Antidepressants,Paroxetine hydrochloride,19190.0
2025-05,England,Antidepressants,Phenelzine sulfate,64.0
2025-05,England,Anxiolytics,Phenobarbital,2264.0
2025-05,England,Anxiolytics,Phenobarbital sodium,3.0
2025-05,England,Anxiolytics,Pregabalin,150248.0
2025-05,England,Anxiolytics,Promethazine teoclate,435.0
2025-05,England,Antidepressants,Reboxetine,455.0
2025-05,England,Antidepressants,Sertraline hydrochloride,414710.0
2025-05,England,Anxiolytics,Sodium oxybate,4.0
2025-05,England,Anxiolytics,Temazepam,5179.0
2025-05,England,Antidepressants,Tranylcypromine sulfate,25.0
2025-05,England,Antidepressants,Trazodone hydrochloride,43117.0
2025-05,England,Antidepressants,Trimipramine maleate,207.0
2025-05,England,Antidepressants,Venlafaxine,85204.0
2025-05,England,Antidepressants,Vortioxetine,5938.0
2025-05,England,Anxiolytics,Zolpidem tartrate,4456.0
2025-05,England,Anxiolytics,Zopiclone,40616.0
2025-05,England,Antidepressants,Agomelatine,151.0
2025-05,England,Antidepressants,Amitriptyline hydrochloride,188149.0
2025-05,England,Antidepressants,Bupropion hydrochloride,291.0
2025-05,England,Anxiolytics,Buspirone hydrochloride,7182.0
2025-05,England,Anxiolytics,Chloral hydrate,137.0
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,180.0
2025-05,England,Antidepressants,Citalopram hydrobromide,146998.0
2025-05,England,Antidepressants,Citalopram hydrochloride,688.0
2025-05,England,Anxiolytics,Clobazam,7213.0
2025-05,England,Anxiolytics,Clomethiazole,25.0
2025-05,England,Anxiolytics,Clomethiazole edisilate,2.0
2025-05,England,Antidepressants,Clomipramine hydrochloride,2921.0
2025-05,England,Anxiolytics,Clonazepam,10114.0
2025-05,England,Anxiolytics,Daridorexant,2257.0
2025-05,England,Anxiolytics,Diazepam,47681.0
2025-05,England,Antidepressants,Dosulepin hydrochloride,3388.0
2025-05,England,Antidepressants,Doxepin,140.0
2025-05,England,Antidepressants,Duloxetine hydrochloride,66970.0
2025-05,England,Antidepressants,Escitalopram,23785.0
2025-05,England,Antidepressants,Fluoxetine hydrochloride,95384.0
2025-05,England,Antidepressants,Fluvoxamine maleate,214.0
2025-05,England,Antidepressants,Imipramine hydrochloride,856.0
2025-05,England,Antidepressants,Isocarboxazid,1.0
2025-05,England,Antidepressants,Lofepramine hydrochloride,995.0
2025-05,England,Anxiolytics,Loprazolam mesilate,142.0
2025-05,England,Anxiolytics,Lorazepam,10018.0
2025-05,England,Anxiolytics,Lormetazepam,131.0
2025-05,England,Anxiolytics,Melatonin,26947.0
2025-05,England,Antidepressants,Mianserin hydrochloride,10.0
2025-05,England,Anxiolytics,Midazolam hydrochloride,1189.0
2025-05,England,Anxiolytics,Midazolam maleate,173.0
2025-05,England,Antidepressants,Mirtazapine,198074.0
2025-05,England,Antidepressants,Moclobemide,88.0
2025-05,England,Anxiolytics,Nitrazepam,4310.0
2025-05,England,Antidepressants,Nortriptyline,15336.0
2025-05,England,Anxiolytics,Oxazepam,531.0
2025-05,England,Anxiolytics,Paraldehyde,11.0
2025-05,England,Antidepressants,Paroxetine hydrochloride,16717.0
2025-05,England,Antidepressants,Phenelzine sulfate,33.0
2025-05,England,Anxiolytics,Phenobarbital,1576.0
2025-05,England,Anxiolytics,Phenobarbital sodium,1.0
2025-05,England,Anxiolytics,Pregabalin,142114.0
2025-05,England,Anxiolytics,Promethazine teoclate,174.0
2025-05,England,Antidepressants,Reboxetine,274.0
2025-05,England,Antidepressants,Sertraline hydrochloride,333572.0
2025-05,England,Anxiolytics,Sodium oxybate,1.0
2025-05,England,Anxiolytics,Temazepam,3463.0
2025-05,England,Antidepressants,Tranylcypromine sulfate,12.0
2025-05,England,Antidepressants,Trazodone hydrochloride,18385.0
2025-05,England,Antidepressants,Trimipramine maleate,90.0
2025-05,England,Antidepressants,Venlafaxine,82877.0
2025-05,England,Antidepressants,Vortioxetine,5467.0
2025-05,England,Anxiolytics,Zolpidem tartrate,6124.0
2025-05,England,Anxiolytics,Zopiclone,47449.0
2025-05,England,Antidepressants,Agomelatine,737.0
2025-05,England,Antidepressants,Amitriptyline hydrochloride,173347.0
2025-05,England,Antidepressants,Bupropion hydrochloride,772.0
2025-05,England,Anxiolytics,Buspirone hydrochloride,3185.0
2025-05,England,Anxiolytics,Chloral hydrate,111.0
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,586.0
2025-05,England,Antidepressants,Citalopram hydrobromide,154740.0
2025-05,England,Antidepressants,Citalopram hydrochloride,988.0
2025-05,England,Anxiolytics,Clobazam,5389.0
2025-05,England,Anxiolytics,Clomethiazole,8.0
2025-05,England,Antidepressants,Clomipramine hydrochloride,2567.0
2025-05,England,Anxiolytics,Clonazepam,15596.0
2025-05,England,Anxiolytics,Daridorexant,1049.0
2025-05,England,Anxiolytics,Diazepam,45541.0
2025-05,England,Antidepressants,Dosulepin hydrochloride,3670.0
2025-05,England,Antidepressants,Doxepin,153.0
2025-05,England,Antidepressants,Duloxetine hydrochloride,51776.0
2025-05,England,Antidepressants,Escitalopram,36006.0
2025-05,England,Antidepressants,Fluoxetine hydrochloride,81711.0
2025-05,England,Antidepressants,Fluvoxamine maleate,203.0
2025-05,England,Antidepressants,Imipramine hydrochloride,1481.0
2025-05,England,Antidepressants,Isocarboxazid,16.0
2025-05,England,Antidepressants,Lofepramine hydrochloride,935.0
2025-05,England,Anxiolytics,Loprazolam mesilate,131.0
2025-05,England,Anxiolytics,Lorazepam,13172.0
2025-05,England,Anxiolytics,Lormetazepam,114.0
2025-05,England,Anxiolytics,Melatonin,39064.0
2025-05,England,Antidepressants,Mianserin hydrochloride,13.0
2025-05,England,Anxiolytics,Midazolam hydrochloride,1540.0
2025-05,England,Anxiolytics,Midazolam maleate,245.0
2025-05,England,Antidepressants,Mirtazapine,143867.0
2025-05,England,Antidepressants,Moclobemide,114.0
2025-05,England,Anxiolytics,Nitrazepam,2296.0
2025-05,England,Antidepressants,Nortriptyline,11875.0
2025-05,England,Anxiolytics,Oxazepam,974.0
2025-05,England,Anxiolytics,Paraldehyde,40.0
2025-05,England,Antidepressants,Paroxetine hydrochloride,13781.0
2025-05,England,Antidepressants,Phenelzine sulfate,81.0
2025-05,England,Anxiolytics,Phenobarbital,1717.0
2025-05,England,Anxiolytics,Phenobarbital sodium,5.0
2025-05,England,Anxiolytics,Pregabalin,114611.0
2025-05,England,Anxiolytics,Promethazine teoclate,183.0
2025-05,England,Antidepressants,Reboxetine,232.0
2025-05,England,Antidepressants,Sertraline hydrochloride,292145.0
2025-05,England,Anxiolytics,Sodium oxybate,17.0
2025-05,England,Anxiolytics,Temazepam,3830.0
2025-05,England,Antidepressants,Tranylcypromine sulfate,80.0
2025-05,England,Antidepressants,Trazodone hydrochloride,15603.0
2025-05,England,Antidepressants,Trimipramine maleate,201.0
2025-05,England,Antidepressants,Venlafaxine,74981.0
2025-05,England,Antidepressants,Vortioxetine,7706.0
2025-05,England,Anxiolytics,Zolpidem tartrate,9058.0
2025-05,England,Anxiolytics,Zopiclone,53049.0
2025-05,England,Antidepressants,Agomelatine,221.0
2025-05,England,Antidepressants,Amitriptyline hydrochloride,150655.0
2025-05,England,Antidepressants,Bupropion hydrochloride,268.0
2025-05,England,Anxiolytics,Buspirone hydrochloride,518.0
2025-05,England,Anxiolytics,Chloral hydrate,62.0
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,161.0
2025-05,England,Antidepressants,Citalopram hydrobromide,120733.0
2025-05,England,Antidepressants,Citalopram hydrochloride,620.0
2025-05,England,Anxiolytics,Clobazam,2835.0
2025-05,England,Anxiolytics,Clomethiazole,15.0
2025-05,England,Antidepressants,Clomipramine hydrochloride,1867.0
2025-05,England,Anxiolytics,Clonazepam,7466.0
2025-05,England,Anxiolytics,Daridorexant,967.0
2025-05,England,Anxiolytics,Diazepam,44890.0
2025-05,England,Antidepressants,Dosulepin hydrochloride,2533.0
2025-05,England,Antidepressants,Doxepin,129.0
2025-05,England,Antidepressants,Duloxetine hydrochloride,41121.0
2025-05,England,Antidepressants,Escitalopram,20232.0
2025-05,England,Antidepressants,Fluoxetine hydrochloride,58762.0
2025-05,England,Antidepressants,Fluvoxamine maleate,139.0
2025-05,England,Antidepressants,Imipramine hydrochloride,1116.0
2025-05,England,Antidepressants,Isocarboxazid,39.0
2025-05,England,Antidepressants,Lofepramine hydrochloride,1025.0
2025-05,England,Anxiolytics,Loprazolam mesilate,84.0
2025-05,England,Anxiolytics,Lorazepam,9605.0
2025-05,England,Anxiolytics,Lormetazepam,73.0
2025-05,England,Anxiolytics,Melatonin,20633.0
2025-05,England,Antidepressants,Mianserin hydrochloride,10.0
2025-05,England,Anxiolytics,Midazolam hydrochloride,808.0
2025-05,England,Anxiolytics,Midazolam maleate,225.0
2025-05,England,Antidepressants,Mirtazapine,113531.0
2025-05,England,Antidepressants,Moclobemide,70.0
2025-05,England,Anxiolytics,Nitrazepam,1719.0
2025-05,England,Antidepressants,Nortriptyline,7180.0
2025-05,England,Anxiolytics,Oxazepam,272.0
2025-05,England,Anxiolytics,Paraldehyde,6.0
2025-05,England,Antidepressants,Paroxetine hydrochloride,10081.0
2025-05,England,Antidepressants,Phenelzine sulfate,43.0
2025-05,England,Anxiolytics,Phenobarbital,1205.0
2025-05,England,Anxiolytics,Pregabalin,78647.0
2025-05,England,Anxiolytics,Promethazine teoclate,163.0
2025-05,England,Antidepressants,Reboxetine,214.0
2025-05,England,Antidepressants,Sertraline hydrochloride,198958.0
2025-05,England,Anxiolytics,Sodium oxybate,9.0
2025-05,England,Anxiolytics,Temazepam,2714.0
2025-05,England,Antidepressants,Tranylcypromine sulfate,36.0
2025-05,England,Antidepressants,Trazodone hydrochloride,9328.0
2025-05,England,Antidepressants,Trimipramine maleate,95.0
2025-05,England,Antidepressants,Venlafaxine,58149.0
2025-05,England,Antidepressants,Vortioxetine,2096.0
2025-05,England,Anxiolytics,Zolpidem tartrate,4871.0
2025-05,England,Anxiolytics,Zopiclone,40494.0
2025-05,England,Antidepressants,Agomelatine,1.0
2025-05,England,Antidepressants,Amitriptyline hydrochloride,88.0
2025-05,England,Antidepressants,Bupropion hydrochloride,1.0
2025-05,England,Anxiolytics,Buspirone hydrochloride,4.0
2025-05,England,Anxiolytics,Chlordiazepoxide hydrochloride,4.0
2025-05,England,Antidepressants,Citalopram hydrobromide,71.0
2025-05,England,Anxiolytics,Clobazam,1.0
2025-05,England,Antidepressants,Clomipramine hydrochloride,1.0
2025-05,England,Anxiolytics,Clonazepam,2.0
2025-05,England,Anxiolytics,Diazepam,128.0
2025-05,England,Antidepressants,Duloxetine hydrochloride,46.0
2025-05,England,Antidepressants,Escitalopram,8.0
2025-05,England,Antidepressants,Fluoxetine hydrochloride,53.0
2025-05,England,Anxiolytics,Lorazepam,18.0
2025-05,England,Anxiolytics,Melatonin,73.0
2025-05,England,Anxiolytics,Midazolam maleate,1.0
2025-05,England,Antidepressants,Mirtazapine,89.0
2025-05,England,Anxiolytics,Nitrazepam,2.0
2025-05,England,Antidepressants,Nortriptyline,5.0
2025-05,England,Anxiolytics,Oxazepam,1.0
2025-05,England,Antidepressants,Paroxetine hydrochloride,1.0
2025-05,England,Anxiolytics,Pregabalin,54.0
2025-05,England,Antidepressants,Sertraline hydrochloride,147.0
2025-05,England,Anxiolytics,Temazepam,1.0
2025-05,England,Antidepressants,Trazodone hydrochloride,12.0
2025-05,England,Antidepressants,Venlafaxine,30.0
2025-05,England,Antidepressants,Vortioxetine,6.0
2025-05,England,Anxiolytics,Zolpidem tartrate,6.0
2025-05,England,Anxiolytics,Zopiclone,63.0
2025-06,England,Antidepressants,Agomelatine,157.0
2025-06,England,Antidepressants,Amitriptyline hydrochloride,168246.0
2025-06,England,Antidepressants,Bupropion hydrochloride,293.0
2025-06,England,Anxiolytics,Buspirone hydrochloride,1853.0
2025-06,England,Anxiolytics,Chloral hydrate,73.0
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,145.0
2025-06,England,Antidepressants,Citalopram hydrobromide,155780.0
2025-06,England,Antidepressants,Citalopram hydrochloride,761.0
2025-06,England,Anxiolytics,Clobazam,3721.0
2025-06,England,Anxiolytics,Clomethiazole,19.0
2025-06,England,Antidepressants,Clomipramine hydrochloride,2546.0
2025-06,England,Anxiolytics,Clonazepam,14356.0
2025-06,England,Anxiolytics,Daridorexant,1006.0
2025-06,England,Anxiolytics,Diazepam,36175.0
2025-06,England,Antidepressants,Dosulepin hydrochloride,2731.0
2025-06,England,Antidepressants,Doxepin,125.0
2025-06,England,Antidepressants,Duloxetine hydrochloride,38498.0
2025-06,England,Antidepressants,Escitalopram,20581.0
2025-06,England,Antidepressants,Fluoxetine hydrochloride,72262.0
2025-06,England,Antidepressants,Fluvoxamine maleate,196.0
2025-06,England,Antidepressants,Imipramine hydrochloride,905.0
2025-06,England,Antidepressants,Isocarboxazid,18.0
2025-06,England,Antidepressants,Lofepramine hydrochloride,958.0
2025-06,England,Anxiolytics,Loprazolam mesilate,128.0
2025-06,England,Anxiolytics,Lorazepam,11398.0
2025-06,England,Anxiolytics,Lormetazepam,89.0
2025-06,England,Anxiolytics,Melatonin,24805.0
2025-06,England,Antidepressants,Mianserin hydrochloride,16.0
2025-06,England,Anxiolytics,Midazolam hydrochloride,984.0
2025-06,England,Anxiolytics,Midazolam maleate,254.0
2025-06,England,Antidepressants,Mirtazapine,111203.0
2025-06,England,Antidepressants,Moclobemide,97.0
2025-06,England,Anxiolytics,Nitrazepam,2502.0
2025-06,England,Antidepressants,Nortriptyline,10917.0
2025-06,England,Anxiolytics,Oxazepam,277.0
2025-06,England,Anxiolytics,Paraldehyde,22.0
2025-06,England,Antidepressants,Paroxetine hydrochloride,13267.0
2025-06,England,Antidepressants,Phenelzine sulfate,57.0
2025-06,England,Anxiolytics,Phenobarbital,1481.0
2025-06,England,Anxiolytics,Phenobarbital sodium,2.0
2025-06,England,Anxiolytics,Pregabalin,91816.0
2025-06,England,Anxiolytics,Promethazine teoclate,415.0
2025-06,England,Antidepressants,Reboxetine,205.0
2025-06,England,Antidepressants,Sertraline hydrochloride,239832.0
2025-06,England,Anxiolytics,Sodium oxybate,13.0
2025-06,England,Anxiolytics,Temazepam,3397.0
2025-06,England,Antidepressants,Tranylcypromine sulfate,20.0
2025-06,England,Antidepressants,Trazodone hydrochloride,8201.0
2025-06,England,Antidepressants,Trimipramine maleate,109.0
2025-06,England,Antidepressants,Venlafaxine,73368.0
2025-06,England,Antidepressants,Vortioxetine,4166.0
2025-06,England,Anxiolytics,Zolpidem tartrate,6301.0
2025-06,England,Anxiolytics,Zopiclone,45062.0
2025-06,England,Antidepressants,Agomelatine,434.0
2025-06,England,Antidepressants,Amitriptyline hydrochloride,126672.0
2025-06,England,Antidepressants,Bupropion hydrochloride,1159.0
2025-06,England,Anxiolytics,Buspirone hydrochloride,1209.0
2025-06,England,Anxiolytics,Chloral hydrate,165.0
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,217.0
2025-06,England,Antidepressants,Citalopram hydrobromide,100380.0
2025-06,England,Antidepressants,Citalopram hydrochloride,368.0
2025-06,England,Anxiolytics,Clobazam,4629.0
2025-06,England,Anxiolytics,Clomethiazole,45.0
2025-06,England,Antidepressants,Clomipramine hydrochloride,1954.0
2025-06,England,Anxiolytics,Clonazepam,12503.0
2025-06,England,Anxiolytics,Daridorexant,1709.0
2025-06,England,Anxiolytics,Diazepam,32280.0
2025-06,England,Antidepressants,Dosulepin hydrochloride,2347.0
2025-06,England,Antidepressants,Doxepin,157.0
2025-06,England,Antidepressants,Duloxetine hydrochloride,33954.0
2025-06,England,Antidepressants,Escitalopram,20893.0
2025-06,England,Anxiolytics,Eszopiclone,2.0
2025-06,England,Antidepressants,Fluoxetine hydrochloride,52075.0
2025-06,England,Antidepressants,Fluvoxamine maleate,304.0
2025-06,England,Antidepressants,Imipramine hydrochloride,716.0
2025-06,England,Antidepressants,Isocarboxazid,19.0
2025-06,England,Antidepressants,Lofepramine hydrochloride,915.0
2025-06,England,Anxiolytics,Loprazolam mesilate,50.0
2025-06,England,Anxiolytics,Lorazepam,7988.0
2025-06,England,Anxiolytics,Lormetazepam,48.0
2025-06,England,Anxiolytics,Melatonin,36719.0
2025-06,England,Antidepressants,Mianserin hydrochloride,30.0
2025-06,England,Anxiolytics,Midazolam hydrochloride,1586.0
2025-06,England,Anxiolytics,Midazolam maleate,259.0
2025-06,England,Antidepressants,Mirtazapine,128443.0
2025-06,England,Antidepressants,Moclobemide,86.0
2025-06,England,Anxiolytics,Nitrazepam,1572.0
2025-06,England,Antidepressants,Nortriptyline,10534.0
2025-06,England,Anxiolytics,Oxazepam,209.0
2025-06,England,Anxiolytics,Paraldehyde,56.0
2025-06,England,Antidepressants,Paroxetine hydrochloride,11705.0
2025-06,England,Antidepressants,Phenelzine sulfate,37.0
2025-06,England,Anxiolytics,Phenobarbital,1081.0
2025-06,England,Anxiolytics,Pregabalin,77916.0
2025-06,England,Anxiolytics,Promethazine teoclate,294.0
2025-06,England,Antidepressants,Reboxetine,104.0
2025-06,England,Antidepressants,Sertraline hydrochloride,212352.0
2025-06,England,Anxiolytics,Sodium oxybate,11.0
2025-06,England,Anxiolytics,Temazepam,2473.0
2025-06,England,Antidepressants,Tranylcypromine sulfate,42.0
2025-06,England,Antidepressants,Trazodone hydrochloride,6270.0
2025-06,England,Antidepressants,Trimipramine maleate,233.0
2025-06,England,Antidepressants,Venlafaxine,49387.0
2025-06,England,Antidepressants,Vortioxetine,3989.0
2025-06,England,Anxiolytics,Zolpidem tartrate,6055.0
2025-06,England,Anxiolytics,Zopiclone,40889.0
2025-06,England,Antidepressants,Agomelatine,310.0
2025-06,England,Antidepressants,Amitriptyline hydrochloride,274173.0
2025-06,England,Antidepressants,Bupropion hydrochloride,353.0
2025-06,England,Anxiolytics,Buspirone hydrochloride,3515.0
2025-06,England,Anxiolytics,Chloral hydrate,157.0
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,332.0
2025-06,England,Antidepressants,Citalopram hydrobromide,211593.0
2025-06,England,Antidepressants,Citalopram hydrochloride,1147.0
2025-06,England,Anxiolytics,Clobazam,6929.0
2025-06,England,Anxiolytics,Clomethiazole,25.0
2025-06,England,Anxiolytics,Clomethiazole edisilate,35.0
2025-06,England,Antidepressants,Clomipramine hydrochloride,3333.0
2025-06,England,Anxiolytics,Clonazepam,14845.0
2025-06,England,Anxiolytics,Daridorexant,1886.0
2025-06,England,Anxiolytics,Diazepam,65065.0
2025-06,England,Antidepressants,Dosulepin hydrochloride,4598.0
2025-06,England,Antidepressants,Doxepin,212.0
2025-06,England,Antidepressants,Duloxetine hydrochloride,77175.0
2025-06,England,Antidepressants,Escitalopram,29546.0
2025-06,England,Antidepressants,Fluoxetine hydrochloride,120627.0
2025-06,England,Antidepressants,Fluvoxamine maleate,349.0
2025-06,England,Antidepressants,Imipramine hydrochloride,1660.0
2025-06,England,Antidepressants,Isocarboxazid,18.0
2025-06,England,Antidepressants,Lofepramine hydrochloride,1977.0
2025-06,England,Anxiolytics,Loprazolam mesilate,142.0
2025-06,England,Anxiolytics,Lorazepam,19747.0
2025-06,England,Anxiolytics,Lormetazepam,105.0
2025-06,England,Anxiolytics,Melatonin,41201.0
2025-06,England,Antidepressants,Mianserin hydrochloride,11.0
2025-06,England,Anxiolytics,Midazolam hydrochloride,1618.0
2025-06,England,Anxiolytics,Midazolam maleate,250.0
2025-06,England,Antidepressants,Mirtazapine,198146.0
2025-06,England,Antidepressants,Moclobemide,111.0
2025-06,England,Anxiolytics,Nitrazepam,3715.0
2025-06,England,Antidepressants,Nortriptyline,15133.0
2025-06,England,Anxiolytics,Oxazepam,489.0
2025-06,England,Anxiolytics,Paraldehyde,17.0
2025-06,England,Antidepressants,Paroxetine hydrochloride,19652.0
2025-06,England,Antidepressants,Phenelzine sulfate,55.0
2025-06,England,Anxiolytics,Phenobarbital,2218.0
2025-06,England,Anxiolytics,Phenobarbital sodium,3.0
2025-06,England,Anxiolytics,Pregabalin,168528.0
2025-06,England,Anxiolytics,Promethazine teoclate,427.0
2025-06,England,Antidepressants,Reboxetine,276.0
2025-06,England,Antidepressants,Sertraline hydrochloride,413088.0
2025-06,England,Anxiolytics,Sodium oxybate,41.0
2025-06,England,Anxiolytics,Temazepam,4516.0
2025-06,England,Antidepressants,Tranylcypromine sulfate,45.0
2025-06,England,Antidepressants,Trazodone hydrochloride,13807.0
2025-06,England,Antidepressants,Trimipramine maleate,127.0
2025-06,England,Antidepressants,Venlafaxine,100284.0
2025-06,England,Antidepressants,Vortioxetine,6057.0
2025-06,England,Anxiolytics,Zolpidem tartrate,8402.0
